,Obj ID,BLS Max Pow,ACF Max Pow,Max SD,AvgMax SD,Times Smoothed,Flag,Classification,SD Range,Filename
567,TIC 260372062,335.93843860310506,0.12319427417531587,3,3,0,,notEB,[2.9563093 2.9383528 3.3002524 3.2769382 3.0343766],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000260372062-0124-s_lc.fits
568,TIC 260372062,335.93843860310506,0.12319427417531587,2,0,1,,notEB,[ 1.36990255 -5.70221087  2.54801231  1.78870925  2.20425301],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000260372062-0124-s_lc.fits
569,TIC 30313682,2418.0078060370424,0.33402520783653245,4,4,0,,EB,[4.886172  4.871293  4.9744897 4.881858  4.9335356],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000030313682-0124-s_lc.fits
570,TIC 350027679,2418.0078060370424,0.33402520783653245,9,2,0,,notEB,[0.49747264 0.4786751  9.13614    0.73435885 0.72155607],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000350027679-0124-s_lc.fits
571,TIC 350027679,2418.0078060370424,0.33402520783653245,9,2,0,,notEB,[0.49747264 0.4786751  9.13614    0.73435885 0.72155607],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000350027679-0124-s_lc.fits
572,TIC 260972404,2418.0078060370424,0.33402520783653245,2,0,0,,notEB,[0.5366617  0.17194073 2.7963877  0.33796045 0.2752677 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000260972404-0124-s_lc.fits
573,TIC 260972404,2418.0078060370424,0.33402520783653245,2,0,0,,notEB,[0.5366617  0.17194073 2.7963877  0.33796045 0.2752677 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000260972404-0124-s_lc.fits
574,TIC 167720039,2418.0078060370424,0.33402520783653245,12,2,0,,notEB,[3.2876837e-03 1.5024714e-01 1.2883958e+01 6.5991116e-01 3.5057667e-01],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000167720039-0124-s_lc.fits
575,TIC 350094361,125.81401949932561,0.19205184877842005,18,7,0,,notEB,"[-1.90362390e-02  7.20549345e+00  1.84186687e+01  6.46862434e-04
  1.13769245e+01]",/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000350094361-0124-s_lc.fits
576,TIC 350094361,125.81401949932561,0.19205184877842005,18,7,0,,notEB,"[-1.90362390e-02  7.20549345e+00  1.84186687e+01  6.46862434e-04
  1.13769245e+01]",/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000350094361-0124-s_lc.fits
577,TIC 149630160,345.98057922450096,0.3738490694032659,3,3,0,,notEB,[3.220583  3.0221815 3.3856602 3.0178068 3.1901217],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000149630160-0124-s_lc.fits
578,TIC 149630160,79.57745460069987,0.13134002050968296,6,5,1,,notEB,[5.56416646 5.33773359 6.75959885 3.10707378 5.08059168],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000149630160-0124-s_lc.fits
579,TIC 149630160,77.09842223993881,0.1507606496352757,6,5,2,,notEB,[5.57192472 5.33752107 6.7834492  3.06911078 5.08016618],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000149630160-0124-s_lc.fits
580,TIC 349680479,361.60614705942345,0.19771328672594576,3,3,0,,notEB,[3.0282004 2.9835188 3.283234  3.2318678 3.1125329],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000349680479-0124-s_lc.fits
581,TIC 150431920,269.41469225730515,0.08487146617284085,19,4,0,,notEB,[ 0.37076622  0.45661846 19.662529    0.4023504   0.44876838],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000150431920-0124-s_lc.fits
582,TIC 150431920,250.95801249909124,0.004544312434590932,23,5,1,,notEB,[ 0.10499998  0.21151124 23.98828983  0.14458824  0.20218298],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000150431920-0124-s_lc.fits
583,TIC 150431920,60.70914506161771,0.022053301572391465,23,5,2,,notEB,[ 0.04811631  0.15486704 23.9126057   0.08799763  0.14587101],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000150431920-0124-s_lc.fits
584,TIC 55384162,366.8094244981844,0.16492696400621085,19,5,0,,notEB,[ 1.3323308  1.1851382 19.523193   1.2168767  1.0318902],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000055384162-0124-s_lc.fits
585,TIC 55384162,366.8094244981844,0.16492696400621085,19,5,0,,notEB,[ 1.3323308  1.1851382 19.523193   1.2168767  1.0318902],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000055384162-0124-s_lc.fits
586,TIC 55384162,366.8094244981844,0.16492696400621085,19,5,0,,notEB,[ 1.3323308  1.1851382 19.523193   1.2168767  1.0318902],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000055384162-0124-s_lc.fits
587,TIC 141809359,88.95630082326758,0.0776747146161216,12,12,0,,EB,[12.258984 11.516504 12.643171 11.675462 12.141514],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000141809359-0124-s_lc.fits
588,TIC 177019667,252.80317648044516,0.08181491405594851,4,3,0,,notEB,[3.4580455 3.457014  4.0685086 3.5307596 3.1956816],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000177019667-0124-s_lc.fits
589,TIC 177019667,252.80317648044516,0.08181491405594851,3,2,1,,notEB,[2.00751376 1.84610238 3.06992172 2.28239039 1.93201489],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000177019667-0124-s_lc.fits
590,TIC 177019667,252.80317648044516,0.08181491405594851,4,3,0,,notEB,[3.4580455 3.457014  4.0685086 3.5307596 3.1956816],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000177019667-0124-s_lc.fits
591,TIC 177019667,252.80317648044516,0.08181491405594851,3,2,1,,notEB,[2.00751376 1.84610238 3.06992172 2.28239039 1.93201489],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000177019667-0124-s_lc.fits
592,TIC 55659311,1449.172412693559,0.009613443721997073,9,9,0,,notEB,[9.125127  9.17067   9.19593   9.13827   9.1620035],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000055659311-0124-s_lc.fits
593,TIC 55659311,1323.6594559896087,0.022026976650057924,8,8,1,,EB,[8.84341289 8.8858511  8.90938924 8.85565994 8.87777573],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000055659311-0124-s_lc.fits
594,TIC 350479101,590.0078046063104,0.1773017939474464,8,8,0,,notEB,[8.198315 8.153919 8.50435  8.207372 7.980158],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000350479101-0124-s_lc.fits
595,TIC 350479101,397.9285412936763,0.14049953698048565,9,9,1,,EB,[9.07954532 9.117627   9.29771475 8.47349756 8.30083991],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000350479101-0124-s_lc.fits
596,TIC 350479101,590.0078046063104,0.1773017939474464,8,8,0,,notEB,[8.198315 8.153919 8.50435  8.207372 7.980158],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000350479101-0124-s_lc.fits
597,TIC 350479101,397.9285412936763,0.14049953698048565,9,9,1,,EB,[9.07954532 9.117627   9.29771475 8.47349756 8.30083991],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000350479101-0124-s_lc.fits
598,TIC 38846515,130.38061063109387,0.20580555725776328,5,4,0,,notEB,[4.264075  3.960723  5.5096145 4.406025  3.694087 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000038846515-0124-s_lc.fits
599,TIC 38846515,118.01882679713745,0.1502226120025306,5,4,1,,notEB,[4.32162711 3.72002387 5.3498113  3.90598904 4.78208951],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000038846515-0124-s_lc.fits
600,TIC 38846515,118.01882679713745,0.1502226120025306,3,0,2,,notEB,[ 1.03734273  0.47634998  3.79730441  0.25656873 -1.26440195],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000038846515-0124-s_lc.fits
601,TIC 38846515,130.38061063109387,0.20580555725776328,5,4,0,,notEB,[4.264075  3.960723  5.5096145 4.406025  3.694087 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000038846515-0124-s_lc.fits
602,TIC 38846515,118.01882679713745,0.1502226120025306,5,4,1,,notEB,[4.32162711 3.72002387 5.3498113  3.90598904 4.78208951],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000038846515-0124-s_lc.fits
603,TIC 38846515,118.01882679713745,0.1502226120025306,3,0,2,,notEB,[ 1.03734273  0.47634998  3.79730441  0.25656873 -1.26440195],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000038846515-0124-s_lc.fits
604,TIC 38846515,130.38061063109387,0.20580555725776328,5,4,0,,notEB,[4.264075  3.960723  5.5096145 4.406025  3.694087 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000038846515-0124-s_lc.fits
605,TIC 38846515,118.01882679713745,0.1502226120025306,5,4,1,,notEB,[4.32162711 3.72002387 5.3498113  3.90598904 4.78208951],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000038846515-0124-s_lc.fits
606,TIC 38846515,118.01882679713745,0.1502226120025306,3,0,2,,notEB,[ 1.03734273  0.47634998  3.79730441  0.25656873 -1.26440195],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000038846515-0124-s_lc.fits
607,TIC 294098955,118.01882679713745,0.1502226120025306,2,2,0,,notEB,[2.2164154 2.3568766 2.4841547 2.1795058 2.3332136],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000294098955-0124-s_lc.fits
608,TIC 349832824,3215.9747698598153,0.22831576217028748,4,4,0,,EB,[4.536141 4.563589 4.623781 4.538997 4.509431],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000349832824-0124-s_lc.fits
609,TIC 141622065,4844.831592284915,0.5306767045157971,3,3,0,,EB,[3.4744823 3.4843225 3.4985337 3.4505339 3.4425075],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000141622065-0124-s_lc.fits
610,TIC 293972244,705.1625960689751,0.17896179355450376,12,8,0,,notEB,[10.16939    8.398161  12.11923    5.2773294  5.922136 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000293972244-0124-s_lc.fits
611,TIC 293972244,705.1625960689751,0.17896179355450376,15,2,1,,notEB,[-1.14778724 -0.91519817 15.66605294 -0.70958023 -1.45069734],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000293972244-0124-s_lc.fits
612,TIC 293972244,705.1625960689751,0.17896179355450376,12,8,0,,notEB,[10.16939    8.398161  12.11923    5.2773294  5.922136 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000293972244-0124-s_lc.fits
613,TIC 293972244,705.1625960689751,0.17896179355450376,15,2,1,,notEB,[-1.14778724 -0.91519817 15.66605294 -0.70958023 -1.45069734],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000293972244-0124-s_lc.fits
614,TIC 260161144,11669.745809270418,0.27193539697449637,4,4,0,,EB,[4.479767  4.4813476 4.486305  4.4761934 4.484074 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000260161144-0124-s_lc.fits
615,TIC 260504147,3846.5850322602478,0.2559444117186496,7,7,0,,EB,[7.177698  7.168211  7.201593  7.1290812 7.124256 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000260504147-0124-s_lc.fits
616,TIC 373777400,3846.5850322602478,0.2559444117186496,2,2,0,,notEB,[2.440639  2.2305381 2.8977063 2.52658   2.425178 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000373777400-0124-s_lc.fits
617,TIC 25133286,10534.652476395573,0.16687668941593134,3,3,0,,EB,[3.4524126 3.4597526 3.4625397 3.4565046 3.4571307],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000025133286-0124-s_lc.fits
618,TIC 453096666,1108.4247112675887,0.09165290092450018,6,4,0,,notEB,[ 5.9942603   5.943893    6.2492595   6.1980624  -0.03456294],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000453096666-0124-s_lc.fits
619,TIC 453096666,976.6168605844274,0.055425466199599024,6,4,1,,EB,[ 6.17969763  6.12060429  6.47444329  6.41507958 -1.14898774],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000453096666-0124-s_lc.fits
620,TIC 453096666,1108.4247112675887,0.09165290092450018,6,4,0,,notEB,[ 5.9942603   5.943893    6.2492595   6.1980624  -0.03456294],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000453096666-0124-s_lc.fits
621,TIC 453096666,976.6168605844274,0.055425466199599024,6,4,1,,EB,[ 6.17969763  6.12060429  6.47444329  6.41507958 -1.14898774],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000453096666-0124-s_lc.fits
622,TIC 141685465,1235.9665050596332,0.2770296844039548,7,7,0,,notEB,[7.8680005 7.833188  7.9313307 7.8422604 7.851186 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000141685465-0124-s_lc.fits
623,TIC 141685465,1241.7398071756954,0.2750090978314578,7,7,1,,EB,[7.74921453 7.715087   7.81129926 7.7239812  7.73225715],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000141685465-0124-s_lc.fits
624,TIC 141685465,1235.9665050596332,0.2770296844039548,7,7,0,,notEB,[7.8680005 7.833188  7.9313307 7.8422604 7.851186 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000141685465-0124-s_lc.fits
625,TIC 141685465,1241.7398071756954,0.2750090978314578,7,7,1,,EB,[7.74921453 7.715087   7.81129926 7.7239812  7.73225715],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000141685465-0124-s_lc.fits
626,TIC 176960513,268.65886027366264,0.19695305271274766,8,3,0,,notEB,[-0.07329906  1.4166437   8.896496    5.2720995   3.243539  ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000176960513-0124-s_lc.fits
627,TIC 176960513,247.09418802358937,0.120871625984122,10,4,1,,notEB,[-0.73072236  1.12713375 10.43122383  5.92338663  3.40493272],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000176960513-0124-s_lc.fits
628,TIC 176960513,102.80944576481038,0.0883882824965328,5,4,2,,notEB,[3.74744868 4.05324793 5.0623052  4.14859951 3.90396011],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000176960513-0124-s_lc.fits
629,TIC 176960513,268.65886027366264,0.19695305271274766,8,3,0,,notEB,[-0.07329906  1.4166437   8.896496    5.2720995   3.243539  ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000176960513-0124-s_lc.fits
630,TIC 176960513,247.09418802358937,0.120871625984122,10,4,1,,notEB,[-0.73072236  1.12713375 10.43122383  5.92338663  3.40493272],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000176960513-0124-s_lc.fits
631,TIC 176960513,102.80944576481038,0.0883882824965328,5,4,2,,notEB,[3.74744868 4.05324793 5.0623052  4.14859951 3.90396011],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000176960513-0124-s_lc.fits
632,TIC 176960513,268.65886027366264,0.19695305271274766,8,3,0,,notEB,[-0.07329906  1.4166437   8.896496    5.2720995   3.243539  ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000176960513-0124-s_lc.fits
633,TIC 176960513,247.09418802358937,0.120871625984122,10,4,1,,notEB,[-0.73072236  1.12713375 10.43122383  5.92338663  3.40493272],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000176960513-0124-s_lc.fits
634,TIC 176960513,102.80944576481038,0.0883882824965328,5,4,2,,notEB,[3.74744868 4.05324793 5.0623052  4.14859951 3.90396011],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000176960513-0124-s_lc.fits
635,TIC 279569707,2330.4663448354177,0.29216070400657734,5,5,0,,EB,[5.3496733 5.363448  5.468151  5.3246217 5.424696 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000279569707-0124-s_lc.fits
636,TIC 309658221,440.20844285933106,0.27395850576838676,6,6,0,,notEB,[6.253592  6.069255  6.7636266 6.4765778 6.556614 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000309658221-0124-s_lc.fits
637,TIC 309658221,416.99300777248175,0.24534461736219207,6,6,1,,notEB,[6.15525601 5.9654198  6.67931611 6.38373729 6.46401415],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000309658221-0124-s_lc.fits
638,TIC 309658221,416.99300777248175,0.24534461736219207,3,2,2,,notEB,[1.75321736 1.74978305 3.08020099 2.0089792  2.26309446],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000309658221-0124-s_lc.fits
639,TIC 177038886,308.708188206255,0.06914156096748564,4,3,0,,notEB,[3.3616328 3.412734  4.031289  3.511295  3.0507774],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000177038886-0124-s_lc.fits
640,TIC 177038886,308.708188206255,0.06914156096748564,2,1,1,,notEB,[1.68261795 1.76303913 2.73649835 1.91815076 1.19340502],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000177038886-0124-s_lc.fits
641,TIC 177038886,308.708188206255,0.06914156096748564,4,3,0,,notEB,[3.3616328 3.412734  4.031289  3.511295  3.0507774],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000177038886-0124-s_lc.fits
642,TIC 177038886,308.708188206255,0.06914156096748564,2,1,1,,notEB,[1.68261795 1.76303913 2.73649835 1.91815076 1.19340502],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000177038886-0124-s_lc.fits
643,TIC 349154435,123.4607475758054,0.13730961628795216,6,5,0,,notEB,[4.1720357 5.3032255 6.9044547 5.260515  5.778314 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000349154435-0124-s_lc.fits
644,TIC 349154435,117.67444408358472,0.09340207793888762,7,5,1,,notEB,[4.74961285 5.95509741 7.66149244 5.91778265 6.46138908],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000349154435-0124-s_lc.fits
645,TIC 349154435,123.4607475758054,0.13730961628795216,6,5,0,,notEB,[4.1720357 5.3032255 6.9044547 5.260515  5.778314 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000349154435-0124-s_lc.fits
646,TIC 349154435,117.67444408358472,0.09340207793888762,7,5,1,,notEB,[4.74961285 5.95509741 7.66149244 5.91778265 6.46138908],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000349154435-0124-s_lc.fits
647,TIC 349154435,123.4607475758054,0.13730961628795216,6,5,0,,notEB,[4.1720357 5.3032255 6.9044547 5.260515  5.778314 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000349154435-0124-s_lc.fits
648,TIC 349154435,117.67444408358472,0.09340207793888762,7,5,1,,notEB,[4.74961285 5.95509741 7.66149244 5.91778265 6.46138908],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000349154435-0124-s_lc.fits
649,TIC 150098777,166.63294723618736,0.31196652967177524,3,3,0,,notEB,[3.2557461 3.2242484 3.4165463 3.2650187 3.251257 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000150098777-0124-s_lc.fits
650,TIC 382517745,880.2640366434179,0.22669944093342903,10,10,0,,EB,[10.332146 10.297147 10.385069 10.204659 10.053747],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000382517745-0124-s_lc.fits
651,TIC 350655963,880.2640366434179,0.22669944093342903,6,2,0,,notEB,[1.856948  1.2875597 6.2808967 1.8911499 2.4304636],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000350655963-0124-s_lc.fits
652,TIC 278683641,2816.800251996176,0.3267959559510075,6,6,0,,EB,[6.3627825 6.369694  6.392985  6.3416595 6.3673744],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000278683641-0124-s_lc.fits
653,TIC 141769434,2816.800251996176,0.3267959559510075,3,1,0,,notEB,[0.48579445 0.53534704 3.7836487  0.7975798  0.9089343 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000141769434-0124-s_lc.fits
654,TIC 55451914,1905.000421462745,0.21570982261349397,12,3,0,,EB,[ 3.4553494   3.1409128  12.895518   -0.13202587  0.36666825],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000055451914-0124-s_lc.fits
655,TIC 382256692,1905.000421462745,0.21570982261349397,2,2,0,,notEB,[2.3209019 2.3260639 2.6995714 2.108445  1.9582616],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000382256692-0124-s_lc.fits
656,TIC 391887390,158.337908923849,0.15158038113819694,5,4,0,,notEB,[4.1286554 4.3769407 5.2705708 3.2461958 2.9530804],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000391887390-0124-s_lc.fits
657,TIC 391887390,147.8774866879079,0.06854560082394678,6,5,1,,notEB,[5.39793754 5.68791257 6.73619668 4.35656298 4.01200852],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000391887390-0124-s_lc.fits
658,TIC 391887390,164.30052352275513,0.025625679631949817,6,5,2,,notEB,[5.36887942 5.64148123 6.62083613 4.40379165 4.08406566],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000391887390-0124-s_lc.fits
659,TIC 391887390,158.337908923849,0.15158038113819694,5,4,0,,notEB,[4.1286554 4.3769407 5.2705708 3.2461958 2.9530804],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000391887390-0124-s_lc.fits
660,TIC 391887390,147.8774866879079,0.06854560082394678,6,5,1,,notEB,[5.39793754 5.68791257 6.73619668 4.35656298 4.01200852],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000391887390-0124-s_lc.fits
661,TIC 391887390,164.30052352275513,0.025625679631949817,6,5,2,,notEB,[5.36887942 5.64148123 6.62083613 4.40379165 4.08406566],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000391887390-0124-s_lc.fits
662,TIC 391887390,158.337908923849,0.15158038113819694,5,4,0,,notEB,[4.1286554 4.3769407 5.2705708 3.2461958 2.9530804],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000391887390-0124-s_lc.fits
663,TIC 391887390,147.8774866879079,0.06854560082394678,6,5,1,,notEB,[5.39793754 5.68791257 6.73619668 4.35656298 4.01200852],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000391887390-0124-s_lc.fits
664,TIC 391887390,164.30052352275513,0.025625679631949817,6,5,2,,notEB,[5.36887942 5.64148123 6.62083613 4.40379165 4.08406566],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000391887390-0124-s_lc.fits
665,TIC 471013582,164.30052352275513,0.025625679631949817,1,1,0,,notEB,[1.309227  1.4400274 1.9467709 1.6856037 1.7719017],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000471013582-0124-s_lc.fits
666,TIC 471013582,164.30052352275513,0.025625679631949817,1,1,0,,notEB,[1.309227  1.4400274 1.9467709 1.6856037 1.7719017],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000471013582-0124-s_lc.fits
667,TIC 278956474,227.26529323331852,0.1750444467243116,7,7,0,,notEB,[7.3563747 7.115853  7.8218064 6.900849  7.2101583],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000278956474-0124-s_lc.fits
668,TIC 278956474,227.26529323331852,0.1750444467243116,4,1,1,,notEB,[ 0.92641469 -1.50190259  4.18340657  2.2648705   1.26682492],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000278956474-0124-s_lc.fits
669,TIC 32150630,613.5792930171687,0.24419206004188085,5,5,0,,notEB,[5.1257954 5.2312217 5.2388806 5.111668  5.0324926],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000032150630-0124-s_lc.fits
670,TIC 32150630,723.4774326021902,0.10176741509388325,6,6,1,,notEB,[6.37351476 6.50558685 6.59050646 6.38939628 5.993733  ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000032150630-0124-s_lc.fits
671,TIC 32150630,540.7229957230223,0.10075602100509524,6,6,2,,EB,[6.23962552 6.22585562 6.42686858 6.16261097 6.07686254],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000032150630-0124-s_lc.fits
672,TIC 32150630,613.5792930171687,0.24419206004188085,5,5,0,,notEB,[5.1257954 5.2312217 5.2388806 5.111668  5.0324926],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000032150630-0124-s_lc.fits
673,TIC 32150630,723.4774326021902,0.10176741509388325,6,6,1,,notEB,[6.37351476 6.50558685 6.59050646 6.38939628 5.993733  ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000032150630-0124-s_lc.fits
674,TIC 32150630,540.7229957230223,0.10075602100509524,6,6,2,,EB,[6.23962552 6.22585562 6.42686858 6.16261097 6.07686254],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000032150630-0124-s_lc.fits
675,TIC 32150630,613.5792930171687,0.24419206004188085,5,5,0,,notEB,[5.1257954 5.2312217 5.2388806 5.111668  5.0324926],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000032150630-0124-s_lc.fits
676,TIC 32150630,723.4774326021902,0.10176741509388325,6,6,1,,notEB,[6.37351476 6.50558685 6.59050646 6.38939628 5.993733  ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000032150630-0124-s_lc.fits
677,TIC 32150630,540.7229957230223,0.10075602100509524,6,6,2,,EB,[6.23962552 6.22585562 6.42686858 6.16261097 6.07686254],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000032150630-0124-s_lc.fits
678,TIC 350443417,1786.2897772714734,0.3826844114471302,4,4,0,,EB,[4.782117 4.784669 4.808323 4.781572 4.75813 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000350443417-0124-s_lc.fits
679,TIC 176876294,1786.2897772714734,0.3826844114471302,3,1,0,,notEB,[0.48502013 0.12145349 3.473842   1.0926278  0.569618  ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000176876294-0124-s_lc.fits
680,TIC 350622185,12272.113400361824,0.2871551079293914,3,3,0,,EB,[3.0649529 3.0659995 3.0748901 3.0525749 3.0656846],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000350622185-0124-s_lc.fits
681,TIC 278684936,12272.113400361824,0.2871551079293914,8,2,0,,notEB,[1.0829296  0.5151025  8.423723   0.7068595  0.03581293],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000278684936-0124-s_lc.fits
