,TIME,PDCSAP_FLUX
3562,1960.7369171240578,387918.12
3563,1960.7383060171305,388011.62
3564,1960.7396949102035,387853.12
3565,1960.741083803291,388125.88
3566,1960.7424726963638,388010.94
3567,1960.7438615894368,387940.88
3568,1960.7452504825242,388023.7
3569,1960.7466393755965,388071.6
3570,1960.7480282686688,388129.28
3571,1960.7494171617561,388146.5
3572,1960.750806054829,387944.06
3573,1960.7521949479165,388215.38
3574,1960.753583841004,388361.03
3575,1960.7549727340768,388007.06
3576,1960.756361627164,388000.0
3577,1960.7577505202516,388038.75
3578,1960.7591394133392,387913.6
3579,1960.7605283064258,388041.06
3580,1960.7619171994988,388015.12
3581,1960.7633060925868,387955.1
3582,1960.7646949856744,388013.1
3583,1960.7660838787765,388092.12
3584,1960.7674727718638,388031.1
3585,1960.7688616649514,388032.66
3586,1960.7702505580387,388031.16
3587,1960.7716394511262,388004.25
3588,1960.7730283442284,387892.97
3589,1960.774417237315,388258.78
3590,1960.7758061304016,388370.62
3591,1960.7771950235037,387945.78
3592,1960.7785839165913,388009.8
3593,1960.7799728096932,388100.75
3594,1960.7813617027805,387974.44
3595,1960.7827505958826,388065.2
3596,1960.7841394889847,388062.66
3597,1960.7855283820868,388067.16
3598,1960.7869172751741,388092.34
3599,1960.7883061682755,388658.88
3600,1960.7896950613767,387963.1
3601,1960.7910839544793,388146.72
3602,1960.792472847582,388373.78
3603,1960.7938617406842,387983.53
3604,1960.795250633786,387919.78
3605,1960.7966395268882,387972.0
3606,1960.7980284199903,387976.97
3607,1960.7994173131067,388629.03
3608,1960.8008062062086,385228.56
3609,1960.80219509931,387961.62
3610,1960.803583992426,388129.6
3611,1960.8049728855278,388251.1
3612,1960.8063617786297,388197.84
3613,1960.8077506717464,387989.72
3614,1960.809139564863,388103.38
3615,1960.8105284579651,388740.03
3616,1960.8119173510815,388457.06
3617,1960.813306244198,388202.16
3618,1960.8146951373,388008.16
3619,1960.8160840304158,388014.22
3620,1960.8174729235318,
3621,1960.8188618166482,387928.62
3622,1960.8202507097656,387911.44
3623,1960.821639602883,387990.4
3624,1960.8230284959996,388052.56
3625,1960.824417389116,387977.66
3626,1960.8258062822324,388047.66
3627,1960.827195175349,387981.56
3628,1960.8285840684657,388169.75
3629,1960.829972961596,388248.53
3630,1960.8313618547118,387896.16
3631,1960.8327507478284,388074.38
3632,1960.8341396409596,388124.66
3633,1960.8355285340763,388111.5
3634,1960.8369174272073,387899.72
3635,1960.8383063203237,387828.25
3636,1960.839695213455,387929.47
3637,1960.841084106586,387961.28
3638,1960.8424729997025,387879.6
3639,1960.843861892833,387910.7
3640,1960.8452507859633,387952.3
3641,1960.8466396790946,388354.88
3642,1960.8480285722262,388029.66
3643,1960.849417465358,387814.2
3644,1960.850806358489,387922.25
3645,1960.8521952516203,387918.7
3646,1960.8535841447515,387908.75
3647,1960.8549730378825,387901.78
3648,1960.8563619310137,387860.4
3649,1960.8577508241442,387893.0
3650,1960.859139717289,387983.53
3651,1960.8605286104203,387931.8
3652,1960.8619175035512,387976.34
3653,1960.8633063966968,387900.12
3654,1960.864695289828,387951.3
3655,1960.8660841829737,388112.4
3656,1960.8674730761047,388130.62
3657,1960.8688619692502,388318.78
3658,1960.870250862396,388039.9
3659,1960.8716397555265,388055.8
3660,1960.8730286486716,387906.1
3661,1960.8744175418171,387954.34
3662,1960.8758064349627,387702.06
3663,1960.877195328109,387985.9
3664,1960.8785842212556,388361.2
3665,1960.879973114401,388012.22
3666,1960.8813620075466,387947.47
3667,1960.8827509006924,385844.16
3668,1960.8841397938381,388079.4
3669,1960.885528686983,388086.8
3670,1960.8869175801426,387868.47
3671,1960.8883064732881,388260.78
3672,1960.889695366434,387440.94
3673,1960.8910842595942,388001.3
3674,1960.8924731527397,387966.4
3675,1960.8938620458998,388008.62
3676,1960.8952509390456,387855.12
3677,1960.896639832206,387980.6
3678,1960.8980287253517,388036.66
3679,1960.899417618511,388001.72
3680,1960.9008065116705,388129.5
3681,1960.9021954048308,388288.62
3682,1960.9035842979765,388053.03
3683,1960.9049731911366,388040.16
3684,1960.9063620842976,388110.53
3685,1960.9077509774584,388051.72
3686,1960.9091398706187,388145.78
3687,1960.910528763779,388141.66
3688,1960.911917656939,388008.97
3689,1960.9133065500987,388007.78
3690,1960.9146954432726,388369.5
3691,1960.916084336433,387894.88
3692,1960.917473229593,388119.62
3693,1960.9188621227677,388079.28
3694,1960.920251015928,387957.03
3695,1960.9216399090883,387947.3
3696,1960.9230288022632,388036.38
3697,1960.9244176954232,388260.34
3698,1960.9258065885979,388012.75
3699,1960.9271954817727,387910.1
3700,1960.9285843749321,387999.84
3701,1960.9299732681063,387946.8
3702,1960.931362161281,387934.75
3703,1960.9327510544558,387902.2
3704,1960.9341399476314,388338.84
3705,1960.935528840807,388013.0
3706,1960.9369177339815,387891.5
3707,1960.9383066271562,387986.44
3708,1960.939695520331,388112.47
3709,1960.941084413506,388290.06
3710,1960.9424733066799,387951.25
3711,1960.9438621998538,388194.75
3712,1960.9452510930287,388079.5
3713,1960.946639986218,388071.22
3714,1960.948028879393,387852.66
3715,1960.9494177725676,387910.84
3716,1960.9508066657568,388096.1
3717,1960.9521955589316,388229.28
3718,1960.953584452121,387972.22
3719,1960.9549733453102,
3720,1960.9563622384844,388249.72
3721,1960.957751131673,387990.16
3722,1960.9591400248623,388053.44
3723,1960.960528918037,387998.4
3724,1960.9619178112264,388000.97
3725,1960.9633067044165,387883.75
3726,1960.9646955976064,388064.1
3727,1960.9660844907958,387887.0
3728,1960.967473383985,387885.28
3729,1960.9688622771741,387755.97
3730,1960.9702511703629,388033.6
3731,1960.9716400635516,387824.53
3732,1960.9730289567556,388305.94
3733,1960.9744178499448,387887.38
3734,1960.975806743134,387924.53
3735,1960.977195636338,387837.6
3736,1960.9785845295273,387975.34
3737,1960.9799734227165,388218.0
3738,1960.9813623159203,387997.84
3739,1960.9827512091242,388104.97
3740,1960.9841401023127,387904.38
3741,1960.985528995516,387840.5
3742,1960.98691788872,387868.4
3743,1960.9883067819092,387888.38
3744,1960.9896956751131,388021.22
3745,1960.991084568317,388072.22
3746,1960.9924734615215,387978.44
3747,1960.993862354726,387825.6
3748,1960.99525124793,387932.0
3749,1960.9966401411332,387927.56
3750,1960.9980290343365,387839.7
3751,1960.9994179275402,387901.25
3752,1961.000806820744,387849.66
3753,1961.002195713948,388269.56
3754,1961.0035846071664,387967.8
3755,1961.0049735003702,387879.25
3756,1961.006362393574,388054.8
3757,1961.0077512867924,387980.38
3758,1961.0091401799964,389034.06
3759,1961.010529073214,387991.06
3760,1961.0119179664173,388115.4
3761,1961.0133068596356,387945.16
3762,1961.014695752854,388016.66
3763,1961.016084646058,387849.4
3764,1961.0174735392764,388030.97
3765,1961.0188624324946,387926.8
3766,1961.0202513257138,388031.78
3767,1961.0216402189185,387989.6
3768,1961.023029112137,387980.62
3769,1961.0244180053546,387929.47
3770,1961.0258068985722,388014.56
3771,1961.0271957918053,388036.9
3772,1961.0285846850238,388131.9
3773,1961.029973578242,388056.3
3774,1961.0313624714604,388292.88
3775,1961.032751364679,387911.12
3776,1961.034140257912,388232.88
3777,1961.0355291511305,387911.16
3778,1961.0369180443488,387919.62
3779,1961.0383069375812,388106.78
3780,1961.0396958307988,387951.38
3781,1961.0410847240319,387883.38
3782,1961.0424736172647,387980.62
3783,1961.043862510483,387967.5
3784,1961.045251403716,388184.5
3785,1961.0466402969491,387863.12
3786,1961.048029190182,387937.53
3787,1961.0494180834012,388040.12
3788,1961.0508069766347,387947.06
3789,1961.052195869867,388028.44
3790,1961.0535847630995,387921.7
3791,1961.0549736563323,387891.12
3792,1961.0563625495652,387867.84
3793,1961.0577514427982,387992.7
3794,1961.0591403360459,387890.4
3795,1961.060529229279,387964.9
3796,1961.0619181225118,388017.5
3797,1961.0633070157592,388100.8
3798,1961.0646959089922,387773.5
3799,1961.0660848022244,388172.6
3800,1961.0674736954713,387950.28
3801,1961.0688625887042,387992.97
3802,1961.0702514819518,387979.16
3803,1961.0716403751849,388057.25
3804,1961.0730292684323,387980.22
3805,1961.07441816168,387929.34
3806,1961.0758070549273,387982.88
3807,1961.0771959481604,387875.75
3808,1961.0785848414084,387786.78
3809,1961.079973734656,387866.28
3810,1961.0813626279028,388168.94
3811,1961.0827515211504,
3812,1961.084140414398,387797.84
3813,1961.0855293076454,387769.16
3814,1961.086918200893,387884.62
3815,1961.088307094155,387867.12
3816,1961.0896959874026,387865.2
3817,1961.0910848806502,387902.66
3818,1961.0924737738976,387889.44
3819,1961.093862667159,387732.16
3820,1961.0952515604058,387904.34
3821,1961.096640453668,388113.56
3822,1961.0980293469154,387968.0
3823,1961.0994182401776,387918.12
3824,1961.100807133425,387969.44
3825,1961.1021960266871,388421.5
3826,1961.1035849199493,387849.4
3827,1961.1049738131967,387808.5
3828,1961.1063627064595,387914.47
3829,1961.1077515997215,387937.28
3830,1961.109140492983,387853.44
3831,1961.110529386245,387896.44
3832,1961.111918279507,387943.94
3833,1961.113307172769,387889.78
3834,1961.1146960660312,388637.97
3835,1961.1160849592934,388517.8
3836,1961.1174738525553,387948.4
3837,1961.1188627458318,387840.53
3838,1961.120251639094,388054.84
3839,1961.1216405323553,387937.66
3840,1961.1230294256313,387956.2
3841,1961.1244183188935,388026.78
3842,1961.12580721217,387866.12
3843,1961.1271961054322,377085.78
3844,1961.128584998709,388018.9
3845,1961.1299738919708,388092.88
3846,1961.1313627852473,388308.97
3847,1961.132751678524,388277.88
3848,1961.1341405717862,387973.1
3849,1961.1355294650627,388069.16
3850,1961.1369183583395,388082.62
3851,1961.138307251616,388090.44
3852,1961.1396961448927,387876.0
3853,1961.1410850381694,388063.34
3854,1961.142473931446,388007.97
3855,1961.1438628247224,388169.28
3856,1961.1452517179991,387990.44
3857,1961.1466406112759,388802.1
3858,1961.148029504567,388273.94
3859,1961.149418397843,387965.94
3860,1961.1508072911188,387923.44
3861,1961.15219618441,387784.22
3862,1961.1535850776868,387992.25
3863,1961.1549739709778,387961.4
3864,1961.1563628642543,388102.9
3865,1961.1577517575456,387878.0
3866,1961.1591406508223,387972.12
3867,1961.1605295441134,387994.8
3868,1961.1619184374047,388118.06
3869,1961.1633073306807,388104.6
3870,1961.1646962239718,388152.94
3871,1961.1660851172637,388029.0
3872,1961.1674740105548,388000.28
3873,1961.1688629038458,387996.16
3874,1961.170251797137,387892.3
3875,1961.1716406904284,388089.4
3876,1961.1730295837194,388128.38
3877,1961.1744184770107,388104.4
3878,1961.1758073703018,388037.53
3879,1961.177196263607,387852.03
3880,1961.1785851568975,387870.53
3881,1961.1799740501885,388153.72
3882,1961.1813629434942,388034.22
3883,1961.1827518367854,388118.4
3884,1961.1841407300767,387937.12
3885,1961.1855296233823,388390.66
3886,1961.1869185166881,388007.3
3887,1961.1883074099792,387935.03
3888,1961.1896963032843,388072.12
3889,1961.1910851965895,388014.4
3890,1961.1924740898805,387846.72
3891,1961.193862983187,387995.03
3892,1961.1952518764933,387883.88
3893,1961.1966407697992,387921.75
3894,1961.1980296631048,387960.84
3895,1961.1994185564106,387881.8
3896,1961.2008074497162,388175.8
3897,1961.202196343022,388212.62
3898,1961.203585236327,388215.78
3899,1961.204974129632,387875.56
3900,1961.2063630229522,388112.88
3901,1961.207751916258,
3902,1961.209140809564,387990.3
3903,1961.210529702884,387992.97
3904,1961.21191859619,387993.53
3905,1961.2133074894955,388101.97
3906,1961.2146963828159,388002.28
3907,1961.2160852761363,387215.16
3908,1961.2174741694412,388093.06
3909,1961.2188630627606,387971.56
3910,1961.220251956081,387801.06
3911,1961.2216408493873,387973.4
3912,1961.2230297427084,387904.94
3913,1961.2244186360288,387985.1
3914,1961.225807529349,388087.72
3915,1961.2271964226693,387870.47
3916,1961.2285853159897,387825.47
3917,1961.2299742093098,388140.88
3918,1961.2313631026295,387819.7
3919,1961.232751995949,387829.75
3920,1961.2341408892694,387958.84
3921,1961.2355297825895,387708.1
3922,1961.2369186759245,388254.62
3923,1961.2383075692446,387975.94
3924,1961.239696462565,387953.72
3925,1961.2410853559,387990.44
3926,1961.24247424922,387775.1
3927,1961.2438631425548,388196.8
3928,1961.2452520358745,388124.28
3929,1961.2466409292088,389294.66
3930,1961.2480298225435,388545.0
3931,1961.2494187158636,377945.5
3932,1961.2508076091992,388006.22
3933,1961.2521965025348,388087.47
3934,1961.2535853958698,388077.66
3935,1961.2549742892045,388226.47
3936,1961.2563631825392,387808.47
3937,1961.2577520758741,388248.06
3938,1961.2591409692081,387913.0
3939,1961.2605298625424,387953.0
3940,1961.2619187558773,388264.8
3941,1961.263307649212,387926.22
3942,1961.264696542547,387984.12
3943,1961.2660854358965,387981.78
3944,1961.2674743292312,387895.38
3945,1961.2688632225659,387952.3
3946,1961.2702521159154,387882.5
3947,1961.2716410092503,387925.72
3948,1961.2730299025989,388634.72
3949,1961.274418795933,387885.84
3950,1961.2758076892824,387969.06
3951,1961.2771965826319,387948.28
3952,1961.2785854759668,387941.12
3953,1961.2799743693167,388127.88
3954,1961.2813632626667,388642.7
3955,1961.2827521560162,388058.53
3956,1961.2841410493656,388044.7
3957,1961.2855299427142,387983.66
3958,1961.2869188360628,387950.1
3959,1961.2883077294123,387979.47
3960,1961.2896966227618,387985.47
3961,1961.2910855161113,388415.25
3962,1961.2924744094605,387950.62
3963,1961.2938633028098,387939.9
3964,1961.2952521961738,388009.0
3965,1961.2966410895233,387925.47
3966,1961.2980299828725,388039.78
3967,1961.299418876236,387914.6
3968,1961.3008077695845,387945.6
3969,1961.3021966629485,387968.34
3970,1961.303585556298,387947.8
3971,1961.3049744496618,387942.7
3972,1961.3063633430256,388027.2
3973,1961.3077522363758,388016.78
3974,1961.3091411297405,387803.53
3975,1961.3105300231043,387977.4
3976,1961.3119189164684,388038.34
3977,1961.3133078098317,387975.34
3978,1961.3146967031948,388012.66
3979,1961.3160855965589,387876.66
3980,1961.3174744899227,388040.4
3981,1961.3188633832865,388035.06
3982,1961.3202522766505,387864.66
3983,1961.3216411700146,
3984,1961.3230300633784,388033.1
3985,1961.3244189567424,388171.16
3986,1961.3258078501208,387932.84
3987,1961.3271967434841,387995.0
3988,1961.328585636862,387864.2
3989,1961.3299745302259,387906.34
3990,1961.3313634236042,388061.4
3991,1961.3327523169683,387974.88
3992,1961.3341412103468,388169.2
3993,1961.3355301037107,388031.2
3994,1961.33691899709,387828.16
3995,1961.338307890469,387983.16
3996,1961.3396967838476,388010.3
3997,1961.3410856772107,388057.5
3998,1961.3424745705886,387822.72
3999,1961.343863463967,388113.12
4000,1961.3452523573455,387916.53
4001,1961.3466412507241,387807.3
4002,1961.3480301441025,387811.5
4003,1961.3494190374954,388164.28
4004,1961.350807930874,388004.75
4005,1961.3521968242526,388085.78
4006,1961.3535857176303,387963.97
4007,1961.3549746110227,387973.7
4008,1961.356363504401,388097.56
4009,1961.3577523977797,388020.9
4010,1961.3591412911728,388216.34
4011,1961.3605301845512,387816.0
4012,1961.361919077944,387885.53
4013,1961.3633079713372,388151.1
4014,1961.3646968647158,387947.22
4015,1961.3660857581094,387933.22
4016,1961.3674746515026,388040.5
4017,1961.3688635448802,386763.22
4018,1961.3702524382734,388119.44
4019,1961.3716413316665,388038.84
4020,1961.3730302250594,388443.12
4021,1961.3744191184524,388818.94
4022,1961.3758080118455,387886.12
4023,1961.3771969052386,388224.25
4024,1961.3785857986318,387970.28
4025,1961.3799746920392,
4026,1961.3813635854317,388056.47
4027,1961.382752478824,380732.12
4028,1961.384141372217,387893.2
4029,1961.3855302656245,388245.06
4030,1961.3869191590175,388093.84
4031,1961.3883080524251,388060.22
4032,1961.3896969458183,387937.22
4033,1961.391085839226,388197.0
4034,1961.392474732619,388071.03
4035,1961.3938636260273,387986.2
4036,1961.3952525194347,387963.47
4037,1961.3966414128272,387990.5
4038,1961.3980303062347,388027.44
4039,1961.3994191996421,388054.4
4040,1961.4008080930498,388397.25
4041,1961.4021969864575,387940.9
4042,1961.4035858798652,388777.7
4043,1961.4049747732727,388029.0
4044,1961.4063636666801,388461.88
4045,1961.4077525600878,388292.5
4046,1961.4091414534946,388291.06
4047,1961.4105303469016,387972.9
4048,1961.4119192403236,388096.03
4049,1961.4133081337313,388204.38
4050,1961.414697027139,387997.94
4051,1961.4160859205613,387947.7
4052,1961.4174748139687,388100.1
4053,1961.4188637073908,388070.97
4054,1961.4202526007984,388069.2
4055,1961.4216414942198,388065.7
4056,1961.423030387642,387941.03
4057,1961.4244192810502,388045.2
4058,1961.4258081744724,388098.28
4059,1961.4271970678947,388174.97
4060,1961.428585961317,388033.66
4061,1961.429974854739,388025.72
4062,1961.4313637481464,388055.25
4063,1961.4327526415686,388031.47
4064,1961.4341415349909,387898.44
4065,1961.4355304284268,388044.56
4066,1961.436919321848,388096.7
4067,1961.4383082152704,388145.38
4068,1961.4396971086926,388123.4
4069,1961.4410860021148,388182.88
4070,1961.4424748955514,388025.22
4071,1961.4438637889734,388242.94
4072,1961.4452526823957,388076.3
4073,1961.4466415758325,387909.44
4074,1961.4480304692545,388074.88
4075,1961.4494193626906,388636.25
4076,1961.4508082561265,387955.5
4077,1961.4521971495494,
4078,1961.453586042987,388023.75
4079,1961.4549749364235,388094.22
4080,1961.4563638298455,388043.53
4081,1961.4577527232823,388054.62
4082,1961.459141616719,388035.3
4083,1961.4605305101556,387901.66
4084,1961.4619194035922,388343.2
4085,1961.4633082970283,387956.28
4086,1961.4646971904644,387916.78
4087,1961.4660860839012,388032.06
4088,1961.4674749773378,388017.97
4089,1961.468863870789,388105.6
4090,1961.4702527642257,387944.94
4091,1961.4716416576625,388011.78
4092,1961.4730305511137,387995.5
4093,1961.4744194445502,387958.1
4094,1961.4758083379863,388094.1
4095,1961.477197231437,387802.53
4096,1961.4785861248736,387873.5
4097,1961.4799750183256,388106.2
4098,1961.4813639117774,387890.75
4099,1961.4827528052142,388260.1
4100,1961.4841416986656,388434.44
4101,1961.4855305921167,387872.25
4102,1961.4869194855678,388017.5
4103,1961.4883083790191,388165.44
4104,1961.4896972724696,388276.25
4105,1961.4910861659057,387854.25
4106,1961.4924750593716,384225.88
4107,1961.4938639528227,
4108,1961.495252846274,388000.88
4109,1961.4966417397254,387996.38
4110,1961.4980306331765,387972.9
4111,1961.4994195266277,388015.3
4112,1961.5008084200936,387915.03
4113,1961.502197313545,387939.2
4114,1961.5035862069954,387981.28
4115,1961.5049751004606,388441.66
4116,1961.5063639939117,387942.1
4117,1961.5077528873776,388046.03
4118,1961.5091417808294,388149.12
4119,1961.510530674296,387979.5
4120,1961.5119195677617,388109.25
4121,1961.5133084612276,387964.78
4122,1961.514697354679,387971.1
4123,1961.516086248144,388487.6
4124,1961.517475141609,387870.06
4125,1961.5188640350748,387997.56
4126,1961.5202529285407,387969.56
4127,1961.5216418220066,388022.12
4128,1961.5230307154723,387989.28
4129,1961.524419608938,387964.7
4130,1961.5258085024038,388177.88
4131,1961.5271973958697,387903.38
4132,1961.5285862893502,388020.78
4133,1961.5299751828152,388000.25
4134,1961.5313640762802,388229.97
4135,1961.5327529697606,388058.4
4136,1961.5341418632265,388287.53
4137,1961.5355307567067,387886.4
4138,1961.5369196501724,388295.4
4139,1961.5383085436536,388003.75
4140,1961.5396974371201,388269.56
4141,1961.5410863306006,387973.9
4142,1961.5424752240808,387996.5
4143,1961.5438641175606,388002.8
4144,1961.5452530110256,388091.28
4145,1961.546641904506,388346.38
4146,1961.5480307979863,388319.9
4147,1961.5494196914665,388025.38
4148,1961.550808584947,388062.97
4149,1961.5521974784274,388031.47
4150,1961.5535863719076,387968.28
4151,1961.5549752654026,388024.12
4152,1961.5563641588828,388005.97
4153,1961.5577530523626,388069.03
4154,1961.5591419458424,388037.0
4155,1961.5605308393372,387990.7
4156,1961.5619197328174,388047.72
4157,1961.5633086262978,385570.53
4158,1961.5646975197928,388603.12
4159,1961.5660864132738,388433.22
4160,1961.5674753067694,387960.44
4161,1961.5688642002642,387991.62
4162,1961.570253093744,388360.4
4163,1961.5716419872383,387985.34
4164,1961.573030880733,388268.2
4165,1961.5744197742279,387988.38
4166,1961.5758086677083,387774.03
4167,1961.5771975612033,388090.94
4168,1961.578586454698,388160.2
4169,1961.579975348193,388050.22
4170,1961.5813642416879,388068.22
4171,1961.5827531351974,387928.75
4172,1961.5841420286915,388045.16
4173,1961.5855309221859,388093.47
4174,1961.5869198156806,388404.34
4175,1961.5883087091756,388045.9
4176,1961.5896976026852,388082.12
4177,1961.59108649618,387883.62
4178,1961.5924753896895,387893.2
4179,1961.5938642831843,388106.47
4180,1961.5952531766945,387875.34
4181,1961.5966420701902,
4182,1961.5980309636989,388051.0
4183,1961.599419857193,387910.56
4184,1961.6008087507025,387874.03
4185,1961.602197644212,388347.56
4186,1961.6035865377214,387950.84
4187,1961.604975431231,387976.9
4188,1961.6063643247257,387996.1
4189,1961.6077532182353,388291.4
4190,1961.6091421117449,387772.06
4191,1961.610531005268,388090.53
4192,1961.6119198987767,388602.8
4193,1961.6133087922863,388518.72
4194,1961.6146976857958,387948.34
4195,1961.6160865793051,387249.12
4196,1961.6174754728147,388055.6
4197,1961.6188643663386,387840.88
4198,1961.6202532598481,387895.97
4199,1961.6216421533722,387936.5
4200,1961.6230310468816,387822.7
4201,1961.6244199404055,387969.5
4202,1961.625808833915,387994.78
4203,1961.6271977274391,387990.38
4204,1961.6285866209485,388406.03
4205,1961.6299755144726,387986.9
4206,1961.6313644079964,388586.4
4207,1961.6327533015206,388005.84
4208,1961.6341421950447,388026.25
4209,1961.6355310885685,388121.47
4210,1961.6369199820779,387948.9
4211,1961.6383088756013,388157.3
4212,1961.6396977691247,388142.62
4213,1961.6410866626632,388429.75
4214,1961.6424755561873,388072.2
4215,1961.6438644497111,388235.9
4216,1961.6452533432353,388089.84
4217,1961.6466422367594,388506.03
4218,1961.6480311302978,388107.16
4219,1961.6494200238217,388002.03
4220,1961.6508089173597,388076.8
4221,1961.652197810883,387931.3
4222,1961.6535867044222,388272.56
4223,1961.654975597947,388139.97
4224,1961.6563644914854,388195.75
4225,1961.6577533850095,388103.0
4226,1961.6591422785482,388094.38
4227,1961.6605311720866,388072.9
4228,1961.661920065625,388029.94
4229,1961.6633089591492,388413.12
4230,1961.664697852687,387964.53
4231,1961.666086746225,387891.25
4232,1961.6674756397636,388671.1
4233,1961.668864533302,388278.62
4234,1961.6702534268406,387863.6
4235,1961.6716423203939,388094.16
4236,1961.6730312139323,388048.56
4237,1961.6744201074707,388161.06
4238,1961.6758090010094,384889.8
4239,1961.6771978945626,388384.06
4240,1961.6785867881003,388031.66
4241,1961.679975681638,388043.3
4242,1961.681364575192,388104.4
4243,1961.6827534687313,388451.47
4244,1961.6841423622845,388284.34
4245,1961.6855312558375,388073.94
4246,1961.686920149376,388116.6
4247,1961.6883090429292,
4248,1961.6896979364824,388372.44
4249,1961.6910868300201,388192.1
4250,1961.6924757235724,388103.56
4251,1961.6938646171257,388015.16
4252,1961.6952535106789,388035.8
4253,1961.696642404232,388098.06
4254,1961.698031297785,387979.4
4255,1961.699420191338,388051.44
4256,1961.7008090848913,388039.97
4257,1961.7021979784445,388036.56
4258,1961.703586872012,387852.4
4259,1961.7049757655645,387983.78
4260,1961.7063646591168,387946.47
4261,1961.7077535526846,387905.6
4262,1961.7091424462378,387968.7
4263,1961.710531339806,387999.6
4264,1961.7119202333597,387970.25
4265,1961.7133091269275,388057.03
4266,1961.7146980204807,387906.28
4267,1961.7160869140482,388394.53
4268,1961.7174758076153,388193.1
4269,1961.7188647011676,388108.1
4270,1961.7202535947354,387940.5
4271,1961.7216424883031,388372.34
4272,1961.7230313818707,388192.5
4273,1961.7244202754382,387957.3
4274,1961.725809169006,387847.34
4275,1961.7271980625737,388550.84
4276,1961.7285869561413,382454.38
4277,1961.7299758497088,388016.5
4278,1961.731364743276,382436.38
4279,1961.732753636843,388067.3
4280,1961.7341425304253,388024.06
4281,1961.7355314239928,389075.38
4282,1961.7369203175604,388748.2
4283,1961.7383092111427,387949.44
4284,1961.739698104711,387912.62
4285,1961.741086998294,388250.25
4286,1961.7424758918617,387944.94
4287,1961.7438647854437,388040.94
4288,1961.7452536790108,388455.5
4289,1961.7466425725925,388255.47
4290,1961.7480314661746,388034.0
4291,1961.7494203597566,388004.62
4292,1961.750809253339,388320.0
4293,1961.7521981469067,387937.72
4294,1961.7535870404888,388021.6
4295,1961.754975934071,388008.97
4296,1961.7563648276532,388042.47
4297,1961.7577537212348,388003.0
4298,1961.759142614831,388147.34
4299,1961.7605315084131,387865.12
4300,1961.7619204019952,388428.88
4301,1961.7633092955775,388171.1
4302,1961.7646981891598,387965.44
4303,1961.7660870827565,388043.94
4304,1961.7674759763395,387914.4
4305,1961.7688648699368,388227.9
4306,1961.7702537635191,388098.8
4307,1961.771642657115,388164.47
4308,1961.7730315506967,387824.72
4309,1961.7744204442934,387901.34
4310,1961.7758093378902,387912.97
4311,1961.7771982314725,388033.94
4312,1961.7785871250692,387891.62
4313,1961.7799760186658,387968.94
4314,1961.7813649122627,388162.72
4315,1961.7827538058596,387748.7
4316,1961.7841426994555,388007.06
4317,1961.7855315930517,388002.75
4318,1961.7869204866483,388267.75
4319,1961.7883093802452,388142.0
4320,1961.789698273842,388016.34
4321,1961.7910871674387,379077.66
4322,1961.79247606105,388298.75
4323,1961.7938649546468,387925.94
4324,1961.7952538482436,387980.6
4325,1961.7966427418555,388011.03
4326,1961.7980316354524,388006.34
4327,1961.799420529063,387975.03
4328,1961.8008094226598,387873.16
4329,1961.8021983162712,388049.25
4330,1961.8035872098678,387814.8
4331,1961.804976103479,388047.1
4332,1961.8063649970904,387995.9
4333,1961.8077538906873,
4334,1961.8091427842987,387973.88
4335,1961.8105316779092,387975.03
4336,1961.8119205715197,387801.12
4337,1961.8133094651312,387689.7
4338,1961.8146983587426,387933.97
4339,1961.8160872523538,387834.47
4340,1961.817476145965,387866.06
4341,1961.8188650395764,388153.28
4342,1961.8202539332024,387880.78
4343,1961.8216428268138,388272.12
4344,1961.823031720425,387880.97
4345,1961.8244206140357,388022.3
4346,1961.8258095076615,387891.97
4347,1961.8271984012736,388284.12
4348,1961.8285872948993,387798.94
4349,1961.8299761885105,388637.34
4350,1961.8313650821365,387934.38
4351,1961.8327539757624,387876.34
4352,1961.8341428693739,388430.56
4353,1961.8355317629996,387955.9
4354,1961.8369206566254,387947.78
4355,1961.8383095502506,387890.44
4356,1961.8396984438614,387954.84
4357,1961.8410873374871,387943.6
4358,1961.8424762311129,388213.47
4359,1961.8438651247388,388126.34
4360,1961.8452540183648,388188.97
4361,1961.8466429119908,388220.9
4362,1961.848031805631,387973.7
4363,1961.8494206992568,388602.3
4364,1961.8508095928821,372330.94
4365,1961.8521984865074,387937.6
4366,1961.8535873801484,388040.3
4367,1961.8549762737748,388345.53
4368,1961.8563651674008,387994.53
4369,1961.8577540610413,387928.16
4370,1961.8591429546673,387992.3
4371,1961.8605318483076,387989.0
4372,1961.8619207419479,387847.2
4373,1961.8633096355738,388127.34
4374,1961.8646985292135,388046.6
4375,1961.8660874228533,387989.8
4376,1961.8674763164936,388044.53
4377,1961.8688652101196,388069.88
4378,1961.87025410376,388154.4
4379,1961.8716429974006,388058.22
4380,1961.873031891041,388310.7
4381,1961.8744207846812,388053.53
4382,1961.8758096783217,387923.22
4383,1961.877198571976,388061.75
4384,1961.8785874656157,388050.94
4385,1961.879976359256,387813.72
4386,1961.8813652528966,388085.44
4387,1961.8827541465523,388026.94
4388,1961.8841430401935,388164.8
4389,1961.8855319338484,388033.4
4390,1961.8869208274887,388083.0
4391,1961.8883097211292,385637.38
4392,1961.8896986147843,388001.66
4393,1961.8910875084384,388008.12
4394,1961.892476402078,388102.75
4395,1961.8938652957331,388069.28
4396,1961.8952541893882,387975.12
