Filename,Unnamed: 0,Obj ID,BLS Max Pow,ACF Max Pow,Max SD,AvgMax SD,Times Smoothed,Flag,Classification,SD Range
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000272357134-0131-s_lc.fits,632,TIC 272357134,61.34975284668204,0.03558259850941576,6,4,2,,notEB,[5.21046897 4.5166546  6.02911214 3.22396179 4.87145863]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000278956474-0131-s_lc.fits,669,TIC 278956474,172.6475377474123,0.25492168492748496,6,5,0,,notEB,[5.6467037 5.4863477 6.9822936 5.639047  6.058342 ]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000279569707-0131-s_lc.fits,660,TIC 279569707,2254.484092175792,0.3436062361832213,6,6,0,,EB,[6.2889953 6.2892056 6.2925825 6.263432  6.234907 ]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000279569718-0131-s_lc.fits,699,TIC 279569718,86.90512279580939,0.1260787544631007,6,4,1,,notEB,[5.20931551 3.78984838 6.06900778 3.70428057 5.03060208]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000279955276-0131-s_lc.fits,641,TIC 279955276,1716.3226381123623,0.1978048894132539,3,3,0,,EB,[3.3649373 3.3334825 3.4697707 3.4345653 3.4061031]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000293972244-0131-s_lc.fits,652,TIC 293972244,200.79810535120072,0.005484061140756223,16,9,1,,EB,[-13.24905822  16.36416229  16.62021985  15.11649723  14.21188363]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000294092960-0131-s_lc.fits,636,TIC 294092960,287.2282565958351,0.3768164533812813,4,3,0,,notEB,[3.4163327 3.2029667 4.248229  3.4778147 2.987765 ]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000294092966-0131-s_lc.fits,623,TIC 294092966,1987.8153051873105,0.4824245636384968,3,3,0,,EB,[3.6061118 3.636081  3.736578  3.4809928 3.5375645]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000300871545-0131-s_lc.fits,676,TIC 300871545,249.84679306614464,0.20231565082942535,8,7,2,,EB,[7.04747798 7.52041185 8.37061513 7.60226077 6.58831219]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000309658221-0131-s_lc.fits,661,TIC 309658221,452.68423091037494,0.3650466522540927,6,6,0,,notEB,[6.754431  6.566218  6.799538  6.7337613 6.567711 ]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000349154435-0131-s_lc.fits,664,TIC 349154435,98.81518352660149,0.17613900430478224,8,7,1,,notEB,[7.01971256 5.88888999 8.01610367 7.30747037 6.91655361]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000349832824-0131-s_lc.fits,649,TIC 349832824,2099.8542138831544,0.2616438327204547,4,4,0,,EB,[4.351099 4.427728 4.573343 4.546822 4.488186]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000350094361-0131-s_lc.fits,640,TIC 350094361,92.1137421091816,0.08710038058296203,7,7,0,,notEB,[7.3053713 7.22443   7.8243203 7.1824946]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000350297825-0131-s_lc.fits,690,TIC 350297825,127.0405661627627,0.036379376279148806,4,4,0,,notEB,[4.2582216 4.237971  4.677428  4.538153  3.6154034]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000350298314-0131-s_lc.fits,687,TIC 350298314,1743.6378768474824,0.27139990357601657,11,11,0,,EB,[11.809797 11.790466 11.890753 11.83957  11.734422]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000350443417-0131-s_lc.fits,673,TIC 350443417,9196.231182275184,0.2738187097348958,4,4,0,,EB,[4.7873354 4.790654  4.8201723 4.807175  4.7808585]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000350479101-0131-s_lc.fits,645,TIC 350479101,92.71708756877511,0.05785488811332784,10,9,1,,EB,[ 8.90779613  9.31955585 10.92144586  8.9372324   9.99584422]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000350518984-0131-s_lc.fits,657,TIC 350518984,387.28477618575585,0.026362062849661656,16,16,0,,EB,[16.231096 16.248352 16.60076  16.149782 16.300068]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000358111274-0131-s_lc.fits,693,TIC 358111274,98.59570803360442,0.06681973765200049,16,15,0,,EB,[15.587728 14.173831 16.267492 14.455621 14.374908]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000364302118-0131-s_lc.fits,706,TIC 364302118,482.4075490489462,0.1603680644697676,4,4,2,,EB,[4.30137294 3.95975636 4.76555471 4.15864273 4.46151944]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000382517745-0131-s_lc.fits,665,TIC 382517745,634.4368480954269,0.1847389092216988,13,13,0,,EB,[13.410704 13.15846  13.429634 13.24675  13.250847]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000389433788-0131-s_lc.fits,689,TIC 389433788,170.55684628173972,0.173634325053104,4,4,0,,notEB,[4.2746525 4.0312138 4.5558476 3.217024  3.6879003]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000404927661-0131-s_lc.fits,702,TIC 404927661,398.6223805140523,0.0918186787710592,11,11,0,,EB,[11.270654 11.295982 11.438533 11.054226 11.234499]
/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000425064757-0131-s_lc.fits,681,TIC 425064757,117.19128910026876,0.01197822234329224,5,5,2,,notEB,[4.15044697 5.06448889 5.2781809  5.21414264 5.12993244]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000025134376-0136-s_lc.fits,746,TIC 25134376,115.40876102184444,0.12332680830881572,9,4,0,,notEB,[5.236622  0.986303  9.641858  0.5613526 7.9787617]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000030313682-0136-s_lc.fits,762,TIC 30313682,2344.777305028917,0.4212986534220893,4,4,0,,EB,[4.500432  4.497795  4.549388  4.4372673 4.473126 ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000031273263-0136-s_lc.fits,724,TIC 31273263,239.8764842175346,0.15210552188107082,12,11,1,,EB,[11.1852943  12.10267637 12.1556994  10.76898582 11.50642136]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000032150630-0136-s_lc.fits,817,TIC 32150630,509.46420343017985,0.16729965883260725,6,6,2,,EB,[6.33213823 6.41892698 6.53300021 6.30990413 6.31381835]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000038574220-0136-s_lc.fits,760,TIC 38574220,299.47450462514354,0.11856465925617175,3,3,0,,notEB,[3.1866243 3.3248973 3.5495126 3.312116  3.2339964]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000038586438-0136-s_lc.fits,728,TIC 38586438,601.8753785412123,0.07842375930544628,5,5,2,,EB,[5.28504421 5.42950331 5.52713346 5.34408718 5.25536415]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000038608953-0136-s_lc.fits,759,TIC 38608953,266553.9743526965,0.32095544235826096,3,3,0,,EB,[3.0841951 1.9359883 3.100157  3.0794644 3.0791082]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000038846515-0136-s_lc.fits,749,TIC 38846515,102.7429799437352,0.1701855890101476,5,4,1,,notEB,[3.68001645 4.04677758 5.41023712 3.91001357 3.32921444]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000041032824-0136-s_lc.fits,766,TIC 41032824,257.4784414972235,0.053692335244290366,3,3,0,,notEB,[3.0524855 3.0177581 3.126119  2.901087  2.8288934]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000055383814-0136-s_lc.fits,774,TIC 55383814,197788.72031491844,0.3181954524536271,4,3,0,,EB,[2.8037283 2.7859287 4.032745  2.7677245 3.7695992]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000055402208-0136-s_lc.fits,770,TIC 55402208,77.30770451627536,0.2663370888642669,5,5,1,,notEB,[5.04990836 5.61904742 5.89515474 5.59580218 4.77619351]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000055404385-0136-s_lc.fits,813,TIC 55404385,8699.36069629223,0.26256787544385096,6,6,0,,EB,[6.79552   6.7903233 6.8410883 6.833825  6.7972956]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000055480392-0136-s_lc.fits,807,TIC 55480392,228.63036871284527,0.08615957095369464,10,9,0,,notEB,[10.21767   9.932877  9.269195]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000055497281-0136-s_lc.fits,739,TIC 55497281,15732.34121731498,0.23601102766847346,7,7,0,,EB,[7.912094 7.932862 7.9545   7.948793 7.938752]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000055524055-0136-s_lc.fits,738,TIC 55524055,616.004841123531,0.17615494993291206,8,7,2,,EB,[7.70810667 7.81948697 8.04331447 7.82308879 7.62175699]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000055652785-0136-s_lc.fits,818,TIC 55652785,2028.883499189804,0.4143194657735185,4,3,0,,EB,[3.9727106 3.9478753 4.099453  4.0171194 3.958771 ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000055659311-0136-s_lc.fits,755,TIC 55659311,1849.5723158134272,0.010752440541835013,9,9,0,,EB,[9.770407 9.803398 9.899623 9.860749 9.803228]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000140659980-0136-s_lc.fits,776,TIC 140659980,535.1561525468248,0.11050352229784817,10,10,1,,EB,[10.03859171 10.04739805 10.25390673 10.09405698  9.78422058]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000141151953-0136-s_lc.fits,765,TIC 141151953,186.58620584172058,0.2787049792404862,3,3,0,,notEB,[3.2217522 3.1698556 3.5173044 2.9007246 3.2744055]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000141268467-0136-s_lc.fits,717,TIC 141268467,34460.45365023356,0.3798607185757207,5,5,0,,EB,[5.4009533 5.4354596 5.452774  5.448487  5.4382844]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000141622065-0136-s_lc.fits,743,TIC 141622065,5128.157626143492,0.5587517117248796,3,3,0,,EB,[3.1671476 3.1492991 3.2204523 3.213241  3.1678262]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000141685465-0136-s_lc.fits,781,TIC 141685465,132.91370397262494,0.07265146457995279,9,7,2,,EB,[7.9865755  8.90222092 9.79678376 7.97808369 6.93901331]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000141809359-0136-s_lc.fits,758,TIC 141809359,116.34271014705288,0.10440288263705727,13,12,0,,EB,[12.397908 12.491224 13.200462 12.046565 12.16586 ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000141810080-0136-s_lc.fits,744,TIC 141810080,103.9979951289658,0.5437122763053897,8,6,0,,notEB,[5.914277  4.3069367 8.409928  5.160027  6.25994  ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000142086813-0136-s_lc.fits,819,TIC 142086813,192.1612509973973,0.262521854965081,10,3,0,,notEB,[ 0.7607663  1.2342026 10.434285   2.2164416  2.2909586]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000149473467-0136-s_lc.fits,794,TIC 149473467,6294.503809273206,0.4286594747256007,3,3,0,,EB,[3.6933758 3.6881874 3.6982467 3.6691225 3.676589 ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000149603524-0136-s_lc.fits,797,TIC 149603524,192.6842385756464,0.08827031905104528,6,6,2,,EB,[6.43698574 6.50983272 6.85167906 6.01803818 6.5285998 ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000150442264-0136-s_lc.fits,740,TIC 150442264,3729.803209073804,0.4825918532962887,3,3,0,,EB,[3.7541807 3.732963  3.7736561 3.717743  3.7462947]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000167121012-0136-s_lc.fits,802,TIC 167121012,117.16106803778368,0.2398676987943605,4,3,0,,notEB,[2.7311075 3.2096379 4.095561  3.5799031 2.217833 ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000167304735-0136-s_lc.fits,710,TIC 167304735,595.5148522629838,0.23397845185152244,3,3,0,,notEB,[3.0864267 3.1923652 3.2781806 3.0181944 3.0955112]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000167692429-0136-s_lc.fits,716,TIC 167692429,1515.0095452771393,0.19009325764799784,7,7,0,,EB,[7.25471   7.2859893 7.3116918 7.1047125 7.1621842]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000177077475-0136-s_lc.fits,735,TIC 177077475,62.19444259862743,0.08825108635766894,12,11,1,,EB,[10.84765125 10.36829025 12.05147154 10.61688499 11.17683763]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000177082055-0136-s_lc.fits,708,TIC 177082055,273.2659290725005,0.3050401099613229,3,3,0,,notEB,[3.1670153 3.0950348 3.3413846 3.1381202 3.1146405]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000177179102-0136-s_lc.fits,789,TIC 177179102,216.17652577736786,0.17739315532235314,5,3,1,,notEB,[3.32568706 2.64585416 5.66835627 2.62376715 2.186234  ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000177286275-0136-s_lc.fits,761,TIC 177286275,105.48256618351894,0.1442193387791718,11,3,0,,notEB,[ 0.39547205  2.2943647  11.492019    1.8453301   1.8717521 ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000179305195-0136-s_lc.fits,782,TIC 179305195,143.59313425512778,0.10507857803097004,10,3,0,,notEB,[ 0.23710153  2.7459679  10.66408     0.10955495  1.0612458 ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000220457904-0136-s_lc.fits,730,TIC 220457904,163.5076263265344,0.07227431548753091,5,3,1,,notEB,[1.12667735 2.4403624  5.19404037 2.52761455 3.32692738]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000220474209-0136-s_lc.fits,806,TIC 220474209,893.8172155888867,0.1364431894516638,5,5,2,,EB,[5.06365427 5.23561252 5.31119041 5.18468922 5.0568    ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000260131665-0136-s_lc.fits,714,TIC 260131665,10680.013269133493,0.634051460302352,3,3,0,,EB,[3.5614634 3.5658274 3.5684862 3.5657763 3.5649993]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000260161144-0136-s_lc.fits,742,TIC 260161144,11548.491167626711,0.3361081084299436,4,4,0,,EB,[4.478947  4.4858665 4.4990525 4.4885187 4.483738 ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000260266502-0136-s_lc.fits,767,TIC 260266502,322.2517933061186,0.1986571097775876,11,4,0,,notEB,[ 0.4301923  4.154713  11.215116   0.791174   3.5303023]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000260416268-0136-s_lc.fits,808,TIC 260416268,91.36512537589589,0.23725284240850603,8,7,0,,notEB,[7.2274237 7.379248  8.84447   4.6712165 7.2105417]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000260502102-0136-s_lc.fits,793,TIC 260502102,109.04504806355827,0.07284198566243384,11,10,1,,EB,[10.95803814 11.00091487 11.40729339 10.39870291 10.66185899]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000260504147-0136-s_lc.fits,741,TIC 260504147,4336.705530820268,0.20729012306401245,7,7,0,,EB,[7.6988997 7.7451606 7.756971  7.733412  7.7031035]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000271596290-0136-s_lc.fits,763,TIC 271596290,2430.834662301142,0.5130496247388042,3,3,0,,EB,[3.3288236 3.2945778 3.4380548 3.3581953 3.341277 ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000272357134-0136-s_lc.fits,719,TIC 272357134,386.68156392558024,0.20015570588390053,5,5,1,,notEB,[5.5585858  5.67236358 5.97863822 5.74904265 5.65394041]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000276935996-0136-s_lc.fits,754,TIC 276935996,162.2400047678847,0.4552429561898607,3,3,0,,notEB,[3.7311785 3.3791583 3.8006725 3.7842631 3.4265602]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000278683641-0136-s_lc.fits,777,TIC 278683641,2995.856286859635,0.2912756132673248,6,6,0,,EB,[6.042781  6.0110025 6.074706  6.0234637 6.0415955]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000278956474-0136-s_lc.fits,764,TIC 278956474,165.91765365480134,0.22338798156660447,6,5,0,,notEB,[5.836028  5.421982  6.2368975 5.3908277 5.7924557]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000278987417-0136-s_lc.fits,783,TIC 278987417,575.7519021773209,0.27740203988976875,3,3,0,,notEB,[3.4276664 3.4983237 3.3176255 3.4953218]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000279088395-0136-s_lc.fits,768,TIC 279088395,106.82896122305479,0.09647288040188703,6,4,0,,notEB,[5.1138406 2.831662  6.3627267 2.7525864 5.2785344]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000279157426-0136-s_lc.fits,733,TIC 279157426,65.41328296592565,0.06384564037974896,7,5,2,,notEB,[4.53884207 6.01157966 7.89009342 3.40801044 4.91690773]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000279569707-0136-s_lc.fits,784,TIC 279569707,2238.398467281611,0.30683670754693965,5,5,0,,EB,[5.751974  5.7608027 5.8850193 5.667644  5.703767 ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000294092960-0136-s_lc.fits,713,TIC 294092960,83.01905216643223,0.15019874008787684,6,4,2,,notEB,[4.68726393 4.02553145 6.17679441 4.30726781 3.7281979 ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000294092966-0136-s_lc.fits,722,TIC 294092966,756.7463312039583,0.1595703082678789,5,5,2,,EB,[5.24865294 5.29400837 5.71444937 5.25514458 5.22735164]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000300015238-0136-s_lc.fits,750,TIC 300015238,5308.684220951982,0.03671138519796987,4,4,0,,EB,[4.122051  4.2314186 4.515702  4.081815  4.195457 ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000300015239-0136-s_lc.fits,753,TIC 300015239,75.97165819143422,0.011841391304941891,9,6,2,,EB,[8.95452919 8.2468369  9.65096118 2.59758255 2.51671318]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000300328258-0136-s_lc.fits,803,TIC 300328258,104.77254531882427,0.11882797805966518,3,3,0,,notEB,[3.395509  3.0177097 3.7986903 3.4722404 3.516854 ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000300871545-0136-s_lc.fits,822,TIC 300871545,233.42925845555843,0.10658937339990228,9,8,1,,EB,[7.34634163 8.26947149 9.49961102 8.2043668  8.269187  ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000306829961-0136-s_lc.fits,820,TIC 306829961,602.1871167693912,0.12753811213269126,4,3,0,,notEB,[3.2849278 3.0014937 4.633325  2.4453669 3.561049 ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000306895522-0136-s_lc.fits,745,TIC 306895522,180.251906190457,0.4364513618347877,7,5,0,,notEB,[5.6187215 5.5334816 7.854771  3.5323083 5.584365 ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000307158324-0136-s_lc.fits,814,TIC 307158324,114.86261373775616,0.3492010122083713,3,3,0,,notEB,[3.8314257 3.0359983 3.9930997 2.812009  3.1883655]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000309658221-0136-s_lc.fits,785,TIC 309658221,383.37609338224837,0.2766137003160395,7,6,0,,notEB,[6.823007 6.563406 7.039063 6.824859 6.523513]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000349154435-0136-s_lc.fits,773,TIC 349154435,96.79934629234623,0.1091490551348226,7,5,1,,notEB,[5.56535599 5.24266277 7.55787011 5.82938982 5.66547231]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000349677777-0136-s_lc.fits,715,TIC 349677777,251.9875133430901,0.1888278772090866,9,6,0,,notEB,[5.8765674 5.9007454 9.191629  5.8357344 6.8956466]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000349832824-0136-s_lc.fits,747,TIC 349832824,2775.409373576796,0.25758219450317443,4,4,0,,EB,[4.3900623 4.3954177 4.5047264 4.4920983 4.484194 ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000350297825-0136-s_lc.fits,798,TIC 350297825,110.2887320038582,0.057589051067270865,4,3,0,,notEB,[1.917021  3.5704448 4.146371  3.9491448 4.0715184]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000350443417-0136-s_lc.fits,825,TIC 350443417,8377.280779537668,0.2806196888160085,4,4,0,,EB,[4.76075   4.7584724 4.7748365 4.7495246 4.740052 ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000350479101-0136-s_lc.fits,757,TIC 350479101,504.2735397670049,0.1648515112470743,9,9,1,,EB,[9.08113705 8.8274365  9.12638373 8.6674352  9.10504835]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000350518984-0136-s_lc.fits,778,TIC 350518984,411.97050115346946,0.026038753584075574,15,15,0,,EB,[15.010018 14.474973 15.291904 14.826943 15.264621]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000350622185-0136-s_lc.fits,826,TIC 350622185,13834.658169389155,0.3052247919003868,3,3,0,,EB,[3.1053956 3.1043649 3.1094747 3.107002  3.0963225]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000350765991-0136-s_lc.fits,824,TIC 350765991,118.75722829123929,0.188324143673826,13,9,1,,EB,[ 8.62803083 11.12179246 13.04093186  8.74929474  4.56699869]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000364302118-0136-s_lc.fits,787,TIC 364302118,556.9569978724963,0.22915195972206165,4,4,1,,notEB,[4.2726664  4.36982649 4.55764382 4.34034994 4.32885184]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000364423809-0136-s_lc.fits,799,TIC 364423809,330.0409802487777,0.16397766958398796,4,3,0,,notEB,[3.6098795 3.1018963 4.5162063 2.595797  3.4596102]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000370227780-0136-s_lc.fits,725,TIC 370227780,652.7472179727856,0.2791833353106561,3,3,0,,notEB,[3.4324934 3.3237073 3.5779316 3.2622705 3.3801994]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000372908550-0136-s_lc.fits,801,TIC 372908550,195.79429589015842,0.26954355564089216,5,4,1,,notEB,[4.08495009 3.76302781 5.22935053 4.99033606 2.92216812]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000382517745-0136-s_lc.fits,771,TIC 382517745,428.2822317965169,0.18215791238089105,12,12,0,,EB,[11.756979  12.204693  12.268798  12.1243515 12.138715 ]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000391901960-0136-s_lc.fits,812,TIC 391901960,485.61620449962317,0.18135710213221648,3,3,0,,notEB,[3.3622    3.277837  3.7191923 3.0807455 3.6227894]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000404927661-0136-s_lc.fits,791,TIC 404927661,449.34291251771805,0.2540507492875093,8,8,1,,EB,[7.9398049  8.22127397 8.55110515 7.91933927 8.20780813]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000425064757-0136-s_lc.fits,811,TIC 425064757,808.3109773316647,0.005063297685842084,5,5,2,,EB,[5.13836778 5.18258515 5.36648646 5.18786049 4.99776191]
/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000453101438-0136-s_lc.fits,709,TIC 453101438,3028.5284264921434,0.05702720384022055,5,4,0,,EB,[4.68837   4.4940276 5.2978272 4.584488  4.9783916]
/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000025133286-0139-s_lc.fits,845,TIC 25133286,4071.141759224856,0.10536699029526912,3,3,0,,EB,[3.857531  3.8607287 3.8655345 3.8600342 3.857694 ]
/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000030762159-0139-s_lc.fits,869,TIC 30762159,109.06424314991119,0.2509592474751847,4,3,0,,notEB,[3.7065465 3.428518  4.0201426 3.5400634 2.953782 ]
/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000031273263-0139-s_lc.fits,840,TIC 31273263,846.6161269002878,0.050338316991511985,11,11,0,,EB,[11.430652 11.434521 11.624777 11.553179 11.321571]
/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000032150630-0139-s_lc.fits,910,TIC 32150630,665.8859828926114,0.16276718484274513,6,6,2,,EB,[6.02146521 6.00681003 6.23767243 5.82167152 6.12793762]
/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000038574220-0139-s_lc.fits,865,TIC 38574220,85.19615079800295,0.08376501055600412,4,3,1,,notEB,[3.3454304  3.25567818 4.29312763 2.67295119 2.91471914]
/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000038586438-0139-s_lc.fits,838,TIC 38586438,769.3669724601393,0.07696446638539038,5,5,2,,EB,[5.28987237 5.4364593  5.57006528 5.16971264 5.00721257]
/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000038846515-0139-s_lc.fits,854,TIC 38846515,90.16889000615782,0.15485753958859838,5,3,1,,notEB,[3.06791077 2.78299954 5.54147533 3.78546119 1.51852467]
/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000055404385-0139-s_lc.fits,895,TIC 55404385,9517.739921698963,0.3474285584480893,6,6,0,,EB,[6.1728196 6.238784  6.277836  6.218945  6.205014 ]
/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000055497281-0139-s_lc.fits,841,TIC 55497281,12783.960740976136,0.19203853678524813,8,8,0,,EB,[8.782142  8.800483  8.8031845 8.792076  8.776851 ]
/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000055524055-0139-s_lc.fits,844,TIC 55524055,541.6493764186738,0.14884393198341853,8,7,2,,EB,[7.70218199 7.57095239 8.13716822 7.92735847 7.82323965]
