,Obj ID,BLS Max Pow,ACF Max Pow,Max SD,AvgMax SD,Times Smoothed,Flag,Classification,SD Range,Filename
1324,TIC 55497281,18428.885179303947,0.2741145247920707,10,10,0,,EB,[ 9.994743 10.015503 10.018559 10.005988  9.988756],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000055497281-0139-s_lc.fits
1325,TIC 55524055,680.9852548368186,0.41321506861424206,5,5,0,,notEB,[5.6144643 5.7261415 5.8946943 5.618064  5.5055194],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000055524055-0139-s_lc.fits
1326,TIC 55524055,580.9310518239513,0.17718281856780674,7,6,1,,notEB,[6.79495054 6.67121027 7.16405632 6.97384119 6.87575444],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000055524055-0139-s_lc.fits
1327,TIC 55524055,536.6616839145754,0.15738954021837365,7,7,2,,EB,[7.11830715 6.98726235 7.50920165 7.30775791 7.20361733],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000055524055-0139-s_lc.fits
1328,TIC 55524055,680.9852548368186,0.41321506861424206,5,5,0,,notEB,[5.6144643 5.7261415 5.8946943 5.618064  5.5055194],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000055524055-0139-s_lc.fits
1329,TIC 55524055,580.9310518239513,0.17718281856780674,7,6,1,,notEB,[6.79495054 6.67121027 7.16405632 6.97384119 6.87575444],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000055524055-0139-s_lc.fits
1330,TIC 55524055,536.6616839145754,0.15738954021837365,7,7,2,,EB,[7.11830715 6.98726235 7.50920165 7.30775791 7.20361733],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000055524055-0139-s_lc.fits
1331,TIC 55524055,680.9852548368186,0.41321506861424206,5,5,0,,notEB,[5.6144643 5.7261415 5.8946943 5.618064  5.5055194],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000055524055-0139-s_lc.fits
1332,TIC 55524055,580.9310518239513,0.17718281856780674,7,6,1,,notEB,[6.79495054 6.67121027 7.16405632 6.97384119 6.87575444],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000055524055-0139-s_lc.fits
1333,TIC 55524055,536.6616839145754,0.15738954021837365,7,7,2,,EB,[7.11830715 6.98726235 7.50920165 7.30775791 7.20361733],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000055524055-0139-s_lc.fits
1334,TIC 25133286,536.6616839145754,0.15738954021837365,2,2,0,,notEB,[0.17889711 2.6482737  2.648509   2.6477516  2.6476803 ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000025133286-0139-s_lc.fits
1335,TIC 141622065,4976.697331571724,0.5443020494302744,3,3,0,,EB,[3.294062  3.290963  3.3170922 3.2839856 3.3038225],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000141622065-0139-s_lc.fits
1336,TIC 293972244,4976.697331571724,0.5443020494302744,3,2,0,,notEB,[2.6441085 2.5166526 3.7137775 2.1796336 3.164669 ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000293972244-0139-s_lc.fits
1337,TIC 293972244,4976.697331571724,0.5443020494302744,3,2,0,,notEB,[2.6441085 2.5166526 3.7137775 2.1796336 3.164669 ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000293972244-0139-s_lc.fits
1338,TIC 260161144,10911.76173002383,0.33637777478724684,4,4,0,,EB,[4.5762835 4.583724  4.6065826 4.5825276 4.605234 ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000260161144-0139-s_lc.fits
1339,TIC 260504147,3141.556489322821,0.22522926847398583,7,7,0,,EB,[7.5409584 7.5353646 7.5551934 7.49614   7.466294 ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000260504147-0139-s_lc.fits
1340,TIC 150442264,3043.40465563605,0.4379881919466696,3,3,0,,EB,[3.7863145 3.840201  3.8607879 3.8168077 3.8125205],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000150442264-0139-s_lc.fits
1341,TIC 150393390,130.49135428502268,0.15376131232675588,4,3,0,,notEB,[3.7548158 3.8563743 4.2635903 3.8511686 4.0515356],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000150393390-0139-s_lc.fits
1342,TIC 150393390,130.49135428502268,0.15376131232675588,4,1,1,,notEB,[0.60993275 0.83814222 4.70683612 2.20568319 0.38858672],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000150393390-0139-s_lc.fits
1343,TIC 349832824,2778.5639738197915,0.23289675977372284,4,4,0,,EB,[4.6084175 4.628894  4.675015  4.6496406 4.6181026],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000349832824-0139-s_lc.fits
1344,TIC 350479101,470.51477696667337,0.14457912277396343,8,8,0,,notEB,[8.2449   8.413096 8.544175 8.34161  8.338946],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000350479101-0139-s_lc.fits
1345,TIC 350479101,142.48502134220448,0.06907055513002983,10,9,1,,EB,[ 9.51047812 10.00747185 10.39478943  9.79624215  9.78837207],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000350479101-0139-s_lc.fits
1346,TIC 350479101,470.51477696667337,0.14457912277396343,8,8,0,,notEB,[8.2449   8.413096 8.544175 8.34161  8.338946],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000350479101-0139-s_lc.fits
1347,TIC 350479101,142.48502134220448,0.06907055513002983,10,9,1,,EB,[ 9.51047812 10.00747185 10.39478943  9.79624215  9.78837207],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000350479101-0139-s_lc.fits
1348,TIC 55659311,2387.973676732549,0.3958654589248248,7,7,0,,EB,[7.211882  7.2429075 7.3057046 7.2656283 7.218464 ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000055659311-0139-s_lc.fits
1349,TIC 349680479,120.81877459461536,0.09523051269362988,3,3,0,,notEB,[3.1464217 2.9797826 3.1974962 3.1514463 2.7834485],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000349680479-0139-s_lc.fits
1350,TIC 271596290,2111.972587307509,0.39412365997029236,3,3,0,,EB,[3.3749788 3.3704727 3.4774678 3.4713461 3.416227 ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000271596290-0139-s_lc.fits
1351,TIC 38574220,270.46275610375693,0.10481670608425503,3,3,0,,notEB,[3.2338796 3.2996335 3.7331798 3.4342813 3.4592195],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000038574220-0139-s_lc.fits
1352,TIC 38574220,99.92739510762786,0.16138372715610486,4,3,1,,notEB,[3.34841315 3.25902674 4.29224789 2.67883966 2.91945733],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000038574220-0139-s_lc.fits
1353,TIC 38574220,99.92739510762786,0.16138372715610486,6,1,2,,notEB,[-0.87741623  1.92787007  6.58468361 -0.53955677 -1.66846677],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000038574220-0139-s_lc.fits
1354,TIC 38574220,270.46275610375693,0.10481670608425503,3,3,0,,notEB,[3.2338796 3.2996335 3.7331798 3.4342813 3.4592195],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000038574220-0139-s_lc.fits
1355,TIC 38574220,99.92739510762786,0.16138372715610486,4,3,1,,notEB,[3.34841315 3.25902674 4.29224789 2.67883966 2.91945733],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000038574220-0139-s_lc.fits
1356,TIC 38574220,99.92739510762786,0.16138372715610486,6,1,2,,notEB,[-0.87741623  1.92787007  6.58468361 -0.53955677 -1.66846677],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000038574220-0139-s_lc.fits
1357,TIC 260266502,99.92739510762786,0.16138372715610486,3,1,0,,notEB,[1.7848494 0.5997444 3.9329228 1.722553  2.0354588],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000260266502-0139-s_lc.fits
1358,TIC 278956474,153.72909746947667,0.3103368246714781,5,5,0,,notEB,[5.62911   5.3831115 5.985689  5.3117604 5.7844048],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000278956474-0139-s_lc.fits
1359,TIC 278683641,1784.364691612962,0.1147102960305856,5,5,0,,EB,[5.815866  5.7944245 5.826768  5.804169  5.737198 ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000278683641-0139-s_lc.fits
1360,TIC 140659980,317.98697860671126,0.18767435445401226,8,8,0,,notEB,[8.661802 8.650677 8.955615 8.813387 8.664862],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000140659980-0139-s_lc.fits
1361,TIC 140659980,738.5992048465499,0.1411802828842233,10,9,1,,EB,[ 9.70689503  9.69363191 10.05714461  9.88759661  9.710957  ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000140659980-0139-s_lc.fits
1362,TIC 140659980,317.98697860671126,0.18767435445401226,8,8,0,,notEB,[8.661802 8.650677 8.955615 8.813387 8.664862],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000140659980-0139-s_lc.fits
1363,TIC 140659980,738.5992048465499,0.1411802828842233,10,9,1,,EB,[ 9.70689503  9.69363191 10.05714461  9.88759661  9.710957  ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000140659980-0139-s_lc.fits
1364,TIC 349154435,112.44700270663289,0.15003926705574466,7,6,0,,notEB,[6.9487987 6.73255   7.842913  5.8684177 7.2338877],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000349154435-0139-s_lc.fits
1365,TIC 349154435,76.0407939162339,0.1032485434188437,7,6,1,,notEB,[6.94980114 6.72522774 7.87951273 5.82900652 7.2458649 ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000349154435-0139-s_lc.fits
1366,TIC 349154435,112.44700270663289,0.15003926705574466,7,6,0,,notEB,[6.9487987 6.73255   7.842913  5.8684177 7.2338877],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000349154435-0139-s_lc.fits
1367,TIC 349154435,76.0407939162339,0.1032485434188437,7,6,1,,notEB,[6.94980114 6.72522774 7.87951273 5.82900652 7.2458649 ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000349154435-0139-s_lc.fits
1368,TIC 382517745,683.5828598896082,0.17312415584432908,12,12,0,,EB,[11.72     11.677704 12.160032 12.111323 12.001266],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000382517745-0139-s_lc.fits
1369,TIC 279569707,2026.3321609822058,0.29138595578745513,5,5,0,,EB,[5.7287517 5.719018  5.784098  5.7265425 5.7164264],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000279569707-0139-s_lc.fits
1370,TIC 309658221,424.29146989967165,0.26655645259829447,7,6,0,,notEB,[6.876242  7.0683403 7.2930107 6.8502626 6.8654017],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000309658221-0139-s_lc.fits
1371,TIC 309658221,424.29146989967165,0.26655645259829447,7,6,0,,notEB,[6.876242  7.0683403 7.2930107 6.8502626 6.8654017],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000309658221-0139-s_lc.fits
1372,TIC 350518984,347.8458372596923,0.015353317588451012,15,15,0,,EB,[15.674224 15.490665 15.977173 15.526049 15.957221],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000350518984-0139-s_lc.fits
1373,TIC 141685465,999.3433989330151,0.26092402083846594,8,8,0,,notEB,[8.208904 8.031949 8.29691  8.070873 8.060806],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000141685465-0139-s_lc.fits
1374,TIC 141685465,102.39266284942654,0.0760264391456665,10,9,1,,EB,[ 9.46739925  8.02501289 10.18474616  8.34229362  8.26023388],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000141685465-0139-s_lc.fits
1375,TIC 141685465,999.3433989330151,0.26092402083846594,8,8,0,,notEB,[8.208904 8.031949 8.29691  8.070873 8.060806],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000141685465-0139-s_lc.fits
1376,TIC 141685465,102.39266284942654,0.0760264391456665,10,9,1,,EB,[ 9.46739925  8.02501289 10.18474616  8.34229362  8.26023388],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000141685465-0139-s_lc.fits
1377,TIC 300241864,102.39266284942654,0.0760264391456665,3,2,0,,notEB,[2.3527231 2.3654835 3.0604498 2.2154834 2.925467 ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000300241864-0139-s_lc.fits
1378,TIC 149473467,10063.441596924597,0.42902681255017594,3,3,0,,EB,[3.494364  3.4844804 3.5222414 3.5083234 3.4728587],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000149473467-0139-s_lc.fits
1379,TIC 260502102,718.136434127363,0.1559126410931264,8,8,0,,notEB,[8.1156645 8.059099  8.117645  8.112042  8.039938 ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000260502102-0139-s_lc.fits
1380,TIC 260502102,724.5125058147933,0.14736501011092815,8,8,1,,EB,[8.0104483  7.95396553 8.01242658 8.00683186 7.93771989],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000260502102-0139-s_lc.fits
1381,TIC 260502102,718.136434127363,0.1559126410931264,8,8,0,,notEB,[8.1156645 8.059099  8.117645  8.112042  8.039938 ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000260502102-0139-s_lc.fits
1382,TIC 260502102,724.5125058147933,0.14736501011092815,8,8,1,,EB,[8.0104483  7.95396553 8.01242658 8.00683186 7.93771989],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000260502102-0139-s_lc.fits
1383,TIC 364302118,727.0046506791682,0.323178190455703,4,4,0,,notEB,[4.080932  3.971259  4.619474  4.148062  4.1114945],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000364302118-0139-s_lc.fits
1384,TIC 364302118,617.063751032906,0.2158544371168376,4,4,1,,notEB,[4.29033146 4.14226693 4.93881384 4.35952829 4.31459281],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000364302118-0139-s_lc.fits
1385,TIC 364302118,593.9856151910311,0.18479281556974725,5,4,2,,EB,[4.38557742 4.22808601 5.05379086 4.45330032 4.41380794],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000364302118-0139-s_lc.fits
1386,TIC 364302118,727.0046506791682,0.323178190455703,4,4,0,,notEB,[4.080932  3.971259  4.619474  4.148062  4.1114945],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000364302118-0139-s_lc.fits
1387,TIC 364302118,617.063751032906,0.2158544371168376,4,4,1,,notEB,[4.29033146 4.14226693 4.93881384 4.35952829 4.31459281],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000364302118-0139-s_lc.fits
1388,TIC 364302118,593.9856151910311,0.18479281556974725,5,4,2,,EB,[4.38557742 4.22808601 5.05379086 4.45330032 4.41380794],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000364302118-0139-s_lc.fits
1389,TIC 364302118,727.0046506791682,0.323178190455703,4,4,0,,notEB,[4.080932  3.971259  4.619474  4.148062  4.1114945],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000364302118-0139-s_lc.fits
1390,TIC 364302118,617.063751032906,0.2158544371168376,4,4,1,,notEB,[4.29033146 4.14226693 4.93881384 4.35952829 4.31459281],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000364302118-0139-s_lc.fits
1391,TIC 364302118,593.9856151910311,0.18479281556974725,5,4,2,,EB,[4.38557742 4.22808601 5.05379086 4.45330032 4.41380794],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000364302118-0139-s_lc.fits
1392,TIC 358111274,106.0250924055221,0.047738392328400645,14,14,0,,EB,[14.114047 14.044893 14.672138 13.550277 13.491585],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000358111274-0139-s_lc.fits
1393,TIC 167554964,205.4623093420791,0.1563338630168262,3,3,0,,notEB,[3.2093256 3.066664  3.5816858 3.1461813 3.4350243],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000167554964-0139-s_lc.fits
1394,TIC 167554964,205.4623093420791,0.1563338630168262,3,0,1,,notEB,[ 1.27972421 -1.82666667  3.83556766 -1.99999568 -0.23347577],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000167554964-0139-s_lc.fits
1395,TIC 350298314,1576.9173153814936,0.2697659596709912,10,10,0,,EB,[10.692385 10.679905 10.766801 10.682705 10.700968],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000350298314-0139-s_lc.fits
1396,TIC 149603524,169.07763765511243,0.20641768840040164,6,5,0,,notEB,[5.8609815 5.1887727 6.6444287 5.4993587 5.5513167],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000149603524-0139-s_lc.fits
1397,TIC 149603524,160.33184736866662,0.19468612046708528,6,5,1,,notEB,[6.36298131 5.98647048 6.6199693  5.25839666 4.96028253],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000149603524-0139-s_lc.fits
1398,TIC 149603524,160.33184736866662,0.19468612046708528,4,2,2,,notEB,[3.62475323 2.6643826  4.28025551 0.80727611 0.04687289],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000149603524-0139-s_lc.fits
1399,TIC 149603524,169.07763765511243,0.20641768840040164,6,5,0,,notEB,[5.8609815 5.1887727 6.6444287 5.4993587 5.5513167],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000149603524-0139-s_lc.fits
1400,TIC 149603524,160.33184736866662,0.19468612046708528,6,5,1,,notEB,[6.36298131 5.98647048 6.6199693  5.25839666 4.96028253],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000149603524-0139-s_lc.fits
1401,TIC 149603524,160.33184736866662,0.19468612046708528,4,2,2,,notEB,[3.62475323 2.6643826  4.28025551 0.80727611 0.04687289],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000149603524-0139-s_lc.fits
1402,TIC 149603524,169.07763765511243,0.20641768840040164,6,5,0,,notEB,[5.8609815 5.1887727 6.6444287 5.4993587 5.5513167],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000149603524-0139-s_lc.fits
1403,TIC 149603524,160.33184736866662,0.19468612046708528,6,5,1,,notEB,[6.36298131 5.98647048 6.6199693  5.25839666 4.96028253],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000149603524-0139-s_lc.fits
1404,TIC 149603524,160.33184736866662,0.19468612046708528,4,2,2,,notEB,[3.62475323 2.6643826  4.28025551 0.80727611 0.04687289],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000149603524-0139-s_lc.fits
1405,TIC 55404385,8919.216532088189,0.19484245074208303,5,5,0,,EB,[5.8438716 5.9066343 5.943793  5.8877563 5.8745017],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000055404385-0139-s_lc.fits
1406,TIC 425064757,1065.4319301271632,0.0226699954767267,5,4,0,,notEB,[4.815895  4.89844   5.014385  4.4872365 3.4695506],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000425064757-0139-s_lc.fits
1407,TIC 425064757,247.47602683256252,0.01806590189947956,5,4,1,,notEB,[5.09089277 5.18744882 5.32307461 4.71575016 3.53769127],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000425064757-0139-s_lc.fits
1408,TIC 425064757,280.6989372132557,0.01818730700160602,5,4,2,,EB,[5.08484872 5.1823418  5.31928378 4.70679716 3.52137024],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000425064757-0139-s_lc.fits
1409,TIC 150392584,151.86538842832172,0.08474400239048661,29,6,0,,notEB,[ 0.6407292   0.68966794 29.2375      0.31966373  0.43704465],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000150392584-0139-s_lc.fits
1410,TIC 150392584,119.2045377226962,0.010862795157661293,25,5,1,,notEB,"[-3.30202488e-01  1.77174017e-02  2.53565959e+01  1.63873074e-01
 -2.53142141e-01]",/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000150392584-0139-s_lc.fits
1411,TIC 150392584,116.85790266976394,0.009204240594838339,25,4,2,,notEB,"[-3.46457349e-01 -2.99339859e-03  2.50113607e+01  1.39770866e-01
 -2.70383944e-01]",/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000150392584-0139-s_lc.fits
1412,TIC 220474209,196.6925689198997,0.14030374894806824,4,4,0,,notEB,[4.6922364 4.7692714 4.9018    4.7723007 4.7443705],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000220474209-0139-s_lc.fits
1413,TIC 220474209,404.4382147266539,0.07894293364309612,6,5,1,,notEB,[5.55836597 5.9395069  6.31039162 5.87136116 6.23658409],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000220474209-0139-s_lc.fits
1414,TIC 220474209,454.22449576155367,0.07901157340460725,6,6,2,,EB,[5.66766586 6.05541675 6.43273357 5.98608919 6.35764603],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000220474209-0139-s_lc.fits
1415,TIC 220474209,196.6925689198997,0.14030374894806824,4,4,0,,notEB,[4.6922364 4.7692714 4.9018    4.7723007 4.7443705],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000220474209-0139-s_lc.fits
1416,TIC 220474209,404.4382147266539,0.07894293364309612,6,5,1,,notEB,[5.55836597 5.9395069  6.31039162 5.87136116 6.23658409],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000220474209-0139-s_lc.fits
1417,TIC 220474209,454.22449576155367,0.07901157340460725,6,6,2,,EB,[5.66766586 6.05541675 6.43273357 5.98608919 6.35764603],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000220474209-0139-s_lc.fits
1418,TIC 140692280,454.22449576155367,0.07901157340460725,3,2,0,,notEB,[2.8006446 2.9469695 3.1421695 2.9991393 2.9499152],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000140692280-0139-s_lc.fits
1419,TIC 140692280,454.22449576155367,0.07901157340460725,3,2,0,,notEB,[2.8006446 2.9469695 3.1421695 2.9991393 2.9499152],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000140692280-0139-s_lc.fits
1420,TIC 140692280,454.22449576155367,0.07901157340460725,3,2,0,,notEB,[2.8006446 2.9469695 3.1421695 2.9991393 2.9499152],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000140692280-0139-s_lc.fits
1421,TIC 350443417,7561.8648126594435,0.26648148699458213,4,4,0,,EB,[4.789984  4.8126273 4.822528  4.804681  4.763568 ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000350443417-0139-s_lc.fits
1422,TIC 300871545,198.62416787609652,0.21614986213796872,8,7,0,,notEB,[7.5679464 8.009521  8.151996  7.7591324 7.3306637],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000300871545-0139-s_lc.fits
1423,TIC 300871545,198.62416787609652,0.21614986213796872,8,7,0,,notEB,[7.5679464 8.009521  8.151996  7.7591324 7.3306637],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000300871545-0139-s_lc.fits
1424,TIC 55652785,2000.2957877538436,0.404266155815195,4,4,0,,EB,[3.9999685 3.9640841 4.038908  4.003816  4.010265 ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000055652785-0139-s_lc.fits
1425,TIC 32150630,600.5595430452992,0.3702355877002882,5,5,0,,notEB,[5.4643025 5.4172535 5.580673  5.5349565 5.4905777],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000032150630-0139-s_lc.fits
1426,TIC 32150630,622.0295176464966,0.16617790455625725,6,6,1,,notEB,[6.11030319 6.05077183 6.25754639 6.19970117 6.14354899],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000032150630-0139-s_lc.fits
1427,TIC 32150630,617.4484497037173,0.1547366489411193,6,6,2,,EB,[6.03654118 5.91227576 6.19743969 6.07033767 5.54643133],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000032150630-0139-s_lc.fits
1428,TIC 32150630,600.5595430452992,0.3702355877002882,5,5,0,,notEB,[5.4643025 5.4172535 5.580673  5.5349565 5.4905777],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000032150630-0139-s_lc.fits
1429,TIC 32150630,622.0295176464966,0.16617790455625725,6,6,1,,notEB,[6.11030319 6.05077183 6.25754639 6.19970117 6.14354899],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000032150630-0139-s_lc.fits
1430,TIC 32150630,617.4484497037173,0.1547366489411193,6,6,2,,EB,[6.03654118 5.91227576 6.19743969 6.07033767 5.54643133],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000032150630-0139-s_lc.fits
1431,TIC 32150630,600.5595430452992,0.3702355877002882,5,5,0,,notEB,[5.4643025 5.4172535 5.580673  5.5349565 5.4905777],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000032150630-0139-s_lc.fits
1432,TIC 32150630,622.0295176464966,0.16617790455625725,6,6,1,,notEB,[6.11030319 6.05077183 6.25754639 6.19970117 6.14354899],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000032150630-0139-s_lc.fits
1433,TIC 32150630,617.4484497037173,0.1547366489411193,6,6,2,,EB,[6.03654118 5.91227576 6.19743969 6.07033767 5.54643133],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000032150630-0139-s_lc.fits
1434,TIC 176960513,617.4484497037173,0.1547366489411193,5,2,0,,notEB,[0.6638542  4.7429547  5.877448   1.4729842  0.58518744],/astro/store/epyc2/projects2/tess/sector010/tess2019085135100-s0010-0000000176960513-0140-s_lc.fits
1435,TIC 141685465,582.2058170156481,0.34819369684576545,7,7,0,,notEB,[7.2764935 7.103947  7.3182855 7.2613783 7.1791644],/astro/store/epyc2/projects2/tess/sector010/tess2019085135100-s0010-0000000141685465-0140-s_lc.fits
1436,TIC 141685465,588.2094951633338,0.3560008174674083,7,7,1,,notEB,[7.23719198 7.0666386  7.27850104 7.2222513  7.14098727],/astro/store/epyc2/projects2/tess/sector010/tess2019085135100-s0010-0000000141685465-0140-s_lc.fits
1437,TIC 141685465,212.86988541875633,0.24218279579192556,8,8,2,,EB,[8.09118325 8.37233897 8.70998968 8.43802325 8.44794358],/astro/store/epyc2/projects2/tess/sector010/tess2019085135100-s0010-0000000141685465-0140-s_lc.fits
